condition_id,experiment,metadata_source_id,key,value
P03_L200,base,P03_L200_BASE_META010,probe_displacement_dy,0.2               
P03_L200,base,P03_L200_BASE_META010,pixel_metre_ratio ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META010,SdeX              ,0.05              
P03_L200,base,P03_L200_BASE_META010,SdeY              ,0.05              
P03_L200,base,P03_L200_BASE_META010,Probe_Height_Deg  ,0.13343643869556676
P03_L200,base,P03_L200_BASE_META010,Probe_width_Deg   ,0.013343649840352816
P03_L200,base,P03_L200_BASE_META011,distance_To_Monitor,1.0               
P03_L200,base,P03_L200_BASE_META011,win_widthy_Pixel  ,2560              
P03_L200,base,P03_L200_BASE_META011,win_widthx_Pixel  ,1440              
P03_L200,base,P03_L200_BASE_META011,win_widthy_Meter  ,0.3353            
P03_L200,base,P03_L200_BASE_META011,win_widthx_Meter  ,0.5962            
P03_L200,base,P03_L200_BASE_META011,Pixel Per Inch    ,164               
P03_L200,base,P03_L200_BASE_META011,Pixel width (m)   ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META011,Pixel Pitch (mm)  ,0.155*0.155       
P03_L200,base,P03_L200_BASE_META011,bkg_intensity     ,0.735             
P03_L200,base,P03_L200_BASE_META011,max_intensity     ,1.0               
P03_L200,base,P03_L200_BASE_META011,time_Stimulus     ,250               
P03_L200,base,P03_L200_BASE_META011,reversalN         ,0.0               
P03_L200,base,P03_L200_BASE_META011,rateDW            ,0.5               
P03_L200,base,P03_L200_BASE_META011,correctTick       ,0                 
P03_L200,base,P03_L200_BASE_META011,count_Reversals   ,0                 
P03_L200,base,P03_L200_BASE_META011,probe_LR          ,0                 
P03_L200,base,P03_L200_BASE_META011,human_LR          ,0                 
P03_L200,base,P03_L200_BASE_META011,posY              ,0                 
P03_L200,base,P03_L200_BASE_META011,rateUP            ,0.5               
P03_L200,base,P03_L200_BASE_META011,probe_pos (m)     ,0.0               
P03_L200,base,P03_L200_BASE_META011,text              ,-1                
P03_L200,base,P03_L200_BASE_META011,reversePOINT      ,1                 
P03_L200,base,P03_L200_BASE_META011,trialPOINT        ,7                 
P03_L200,base,P03_L200_BASE_META011,nDW               ,4                 
P03_L200,base,P03_L200_BASE_META011,nUP               ,1                 
P03_L200,base,P03_L200_BASE_META011,start_weber_Contrast,1.0               
P03_L200,base,P03_L200_BASE_META011,number_trials     ,80                
P03_L200,base,P03_L200_BASE_META011,terminationINDEX  ,9                 
P03_L200,base,P03_L200_BASE_META011,stepDWUP          ,0.005             
P03_L200,base,P03_L200_BASE_META011,logUNIT_UP        ,0.36              
P03_L200,base,P03_L200_BASE_META011,logUNIT_DW        ,0.30294           
P03_L200,base,P03_L200_BASE_META011,condRule          ,2                 
P03_L200,base,P03_L200_BASE_META011,preReversalStepDW ,0.36              
P03_L200,base,P03_L200_BASE_META011,Reversal_or_Trial ,1                 
P03_L200,base,P03_L200_BASE_META011,limit_Trial_Run   ,100               
P03_L200,base,P03_L200_BASE_META011,max_monitor_cdm2  ,400               
P03_L200,base,P03_L200_BASE_META011,bkg_monitor_cdm2  ,200               
P03_L200,base,P03_L200_BASE_META011,width             ,374.94805047229414
P03_L200,base,P03_L200_BASE_META011,fs                ,94.5              
P03_L200,base,P03_L200_BASE_META011,ph                ,0.0               
P03_L200,base,P03_L200_BASE_META011,speed             ,0.0               
P03_L200,base,P03_L200_BASE_META011,contr             ,0.0               
P03_L200,base,P03_L200_BASE_META011,theta             ,0.0               
P03_L200,base,P03_L200_BASE_META011,bg                ,0.735             
P03_L200,base,P03_L200_BASE_META011,box               ,False             
P03_L200,base,P03_L200_BASE_META011,Lbg               ,25                
P03_L200,base,P03_L200_BASE_META011,Lmin              ,0.0               
P03_L200,base,P03_L200_BASE_META011,Lmax              ,25                
P03_L200,base,P03_L200_BASE_META011,gamma             ,0.0               
P03_L200,base,P03_L200_BASE_META011,BRTRR             ,1.2               
P03_L200,base,P03_L200_BASE_META011,flanker_width     ,5.0               
P03_L200,base,P03_L200_BASE_META011,flanker_displacement,3.0               
P03_L200,base,P03_L200_BASE_META011,probe_displacement_dx,0.4               
P03_L200,base,P03_L200_BASE_META011,probe_displacement_dy,0.2               
P03_L200,base,P03_L200_BASE_META011,pixel_metre_ratio ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META011,SdeX              ,0.05              
P03_L200,base,P03_L200_BASE_META011,SdeY              ,0.05              
P03_L200,base,P03_L200_BASE_META011,Probe_Height_Deg  ,0.13343643869556676
P03_L200,base,P03_L200_BASE_META011,Probe_width_Deg   ,0.013343649840352816
P03_L200,base,P03_L200_BASE_META012,distance_To_Monitor,1.0               
P03_L200,base,P03_L200_BASE_META012,win_widthy_Pixel  ,2560              
P03_L200,base,P03_L200_BASE_META012,win_widthx_Pixel  ,1440              
P03_L200,base,P03_L200_BASE_META012,win_widthy_Meter  ,0.3353            
P03_L200,base,P03_L200_BASE_META012,win_widthx_Meter  ,0.5962            
P03_L200,base,P03_L200_BASE_META012,Pixel Per Inch    ,164               
P03_L200,base,P03_L200_BASE_META012,Pixel width (m)   ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META012,Pixel Pitch (mm)  ,0.155*0.155       
P03_L200,base,P03_L200_BASE_META012,bkg_intensity     ,0.735             
P03_L200,base,P03_L200_BASE_META012,max_intensity     ,1.0               
P03_L200,base,P03_L200_BASE_META012,time_Stimulus     ,250               
P03_L200,base,P03_L200_BASE_META012,reversalN         ,0.0               
P03_L200,base,P03_L200_BASE_META012,rateDW            ,0.5               
P03_L200,base,P03_L200_BASE_META012,correctTick       ,0                 
P03_L200,base,P03_L200_BASE_META012,count_Reversals   ,0                 
P03_L200,base,P03_L200_BASE_META012,probe_LR          ,0                 
P03_L200,base,P03_L200_BASE_META012,human_LR          ,0                 
P03_L200,base,P03_L200_BASE_META012,posY              ,0                 
P03_L200,base,P03_L200_BASE_META012,rateUP            ,0.5               
P03_L200,base,P03_L200_BASE_META012,probe_pos (m)     ,0.0               
P03_L200,base,P03_L200_BASE_META012,text              ,-1                
P03_L200,base,P03_L200_BASE_META012,reversePOINT      ,1                 
P03_L200,base,P03_L200_BASE_META012,trialPOINT        ,7                 
P03_L200,base,P03_L200_BASE_META012,nDW               ,4                 
P03_L200,base,P03_L200_BASE_META012,nUP               ,1                 
P03_L200,base,P03_L200_BASE_META012,start_weber_Contrast,1.0               
P03_L200,base,P03_L200_BASE_META012,number_trials     ,80                
P03_L200,base,P03_L200_BASE_META012,terminationINDEX  ,9                 
P03_L200,base,P03_L200_BASE_META012,stepDWUP          ,0.005             
P03_L200,base,P03_L200_BASE_META012,logUNIT_UP        ,0.36              
P03_L200,base,P03_L200_BASE_META012,logUNIT_DW        ,0.30294           
P03_L200,base,P03_L200_BASE_META012,condRule          ,2                 
P03_L200,base,P03_L200_BASE_META012,preReversalStepDW ,0.36              
P03_L200,base,P03_L200_BASE_META012,Reversal_or_Trial ,1                 
P03_L200,base,P03_L200_BASE_META012,limit_Trial_Run   ,100               
P03_L200,base,P03_L200_BASE_META012,max_monitor_cdm2  ,400               
P03_L200,base,P03_L200_BASE_META012,bkg_monitor_cdm2  ,200               
P03_L200,base,P03_L200_BASE_META012,width             ,374.94805047229414
P03_L200,base,P03_L200_BASE_META012,fs                ,94.5              
P03_L200,base,P03_L200_BASE_META012,ph                ,0.0               
P03_L200,base,P03_L200_BASE_META012,speed             ,0.0               
P03_L200,base,P03_L200_BASE_META012,contr             ,0.0               
P03_L200,base,P03_L200_BASE_META012,theta             ,0.0               
P03_L200,base,P03_L200_BASE_META012,bg                ,0.735             
P03_L200,base,P03_L200_BASE_META012,box               ,False             
P03_L200,base,P03_L200_BASE_META012,Lbg               ,25                
P03_L200,base,P03_L200_BASE_META012,Lmin              ,0.0               
P03_L200,base,P03_L200_BASE_META012,Lmax              ,25                
P03_L200,base,P03_L200_BASE_META012,gamma             ,0.0               
P03_L200,base,P03_L200_BASE_META012,BRTRR             ,1.2               
P03_L200,base,P03_L200_BASE_META012,flanker_width     ,5.0               
P03_L200,base,P03_L200_BASE_META012,flanker_displacement,3.0               
P03_L200,base,P03_L200_BASE_META012,probe_displacement_dx,0.4               
P03_L200,base,P03_L200_BASE_META012,probe_displacement_dy,0.2               
P03_L200,base,P03_L200_BASE_META012,pixel_metre_ratio ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META012,SdeX              ,0.05              
P03_L200,base,P03_L200_BASE_META012,SdeY              ,0.05              
P03_L200,base,P03_L200_BASE_META012,Probe_Height_Deg  ,0.13343643869556676
P03_L200,base,P03_L200_BASE_META012,Probe_width_Deg   ,0.013343649840352816
P03_L200,base,P03_L200_BASE_META013,distance_To_Monitor,1.0               
P03_L200,base,P03_L200_BASE_META013,win_widthy_Pixel  ,2560              
P03_L200,base,P03_L200_BASE_META013,win_widthx_Pixel  ,1440              
P03_L200,base,P03_L200_BASE_META013,win_widthy_Meter  ,0.3353            
P03_L200,base,P03_L200_BASE_META013,win_widthx_Meter  ,0.5962            
P03_L200,base,P03_L200_BASE_META013,Pixel Per Inch    ,164               
P03_L200,base,P03_L200_BASE_META013,Pixel width (m)   ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META013,Pixel Pitch (mm)  ,0.155*0.155       
P03_L200,base,P03_L200_BASE_META013,bkg_intensity     ,0.735             
P03_L200,base,P03_L200_BASE_META013,max_intensity     ,1.0               
P03_L200,base,P03_L200_BASE_META013,time_Stimulus     ,250               
P03_L200,base,P03_L200_BASE_META013,reversalN         ,0.0               
P03_L200,base,P03_L200_BASE_META013,rateDW            ,0.5               
P03_L200,base,P03_L200_BASE_META013,correctTick       ,0                 
P03_L200,base,P03_L200_BASE_META013,count_Reversals   ,0                 
P03_L200,base,P03_L200_BASE_META013,probe_LR          ,0                 
P03_L200,base,P03_L200_BASE_META013,human_LR          ,0                 
P03_L200,base,P03_L200_BASE_META013,posY              ,0                 
P03_L200,base,P03_L200_BASE_META013,rateUP            ,0.5               
P03_L200,base,P03_L200_BASE_META013,probe_pos (m)     ,0.0               
P03_L200,base,P03_L200_BASE_META013,text              ,-1                
P03_L200,base,P03_L200_BASE_META013,reversePOINT      ,1                 
P03_L200,base,P03_L200_BASE_META013,trialPOINT        ,7                 
P03_L200,base,P03_L200_BASE_META013,nDW               ,4                 
P03_L200,base,P03_L200_BASE_META013,nUP               ,1                 
P03_L200,base,P03_L200_BASE_META013,start_weber_Contrast,1.0               
P03_L200,base,P03_L200_BASE_META013,number_trials     ,80                
P03_L200,base,P03_L200_BASE_META013,terminationINDEX  ,9                 
P03_L200,base,P03_L200_BASE_META013,stepDWUP          ,0.005             
P03_L200,base,P03_L200_BASE_META013,logUNIT_UP        ,0.36              
P03_L200,base,P03_L200_BASE_META013,logUNIT_DW        ,0.30294           
P03_L200,base,P03_L200_BASE_META013,condRule          ,2                 
P03_L200,base,P03_L200_BASE_META013,preReversalStepDW ,0.36              
P03_L200,base,P03_L200_BASE_META013,Reversal_or_Trial ,1                 
P03_L200,base,P03_L200_BASE_META013,limit_Trial_Run   ,100               
P03_L200,base,P03_L200_BASE_META013,max_monitor_cdm2  ,400               
P03_L200,base,P03_L200_BASE_META013,bkg_monitor_cdm2  ,200               
P03_L200,base,P03_L200_BASE_META013,width             ,374.94805047229414
P03_L200,base,P03_L200_BASE_META013,fs                ,94.5              
P03_L200,base,P03_L200_BASE_META013,ph                ,0.0               
P03_L200,base,P03_L200_BASE_META013,speed             ,0.0               
P03_L200,base,P03_L200_BASE_META013,contr             ,0.0               
P03_L200,base,P03_L200_BASE_META013,theta             ,0.0               
P03_L200,base,P03_L200_BASE_META013,bg                ,0.735             
P03_L200,base,P03_L200_BASE_META013,box               ,False             
P03_L200,base,P03_L200_BASE_META013,Lbg               ,25                
P03_L200,base,P03_L200_BASE_META013,Lmin              ,0.0               
P03_L200,base,P03_L200_BASE_META013,Lmax              ,25                
P03_L200,base,P03_L200_BASE_META013,gamma             ,0.0               
P03_L200,base,P03_L200_BASE_META013,BRTRR             ,1.2               
P03_L200,base,P03_L200_BASE_META013,flanker_width     ,5.0               
P03_L200,base,P03_L200_BASE_META013,flanker_displacement,3.0               
P03_L200,base,P03_L200_BASE_META013,probe_displacement_dx,0.4               
P03_L200,base,P03_L200_BASE_META013,probe_displacement_dy,0.2               
P03_L200,base,P03_L200_BASE_META013,pixel_metre_ratio ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META013,SdeX              ,0.05              
P03_L200,base,P03_L200_BASE_META013,SdeY              ,0.05              
P03_L200,base,P03_L200_BASE_META013,Probe_Height_Deg  ,0.13343643869556676
P03_L200,base,P03_L200_BASE_META013,Probe_width_Deg   ,0.013343649840352816
P03_L200,base,P03_L200_BASE_META014,distance_To_Monitor,1.0               
P03_L200,base,P03_L200_BASE_META014,win_widthy_Pixel  ,2560              
P03_L200,base,P03_L200_BASE_META014,win_widthx_Pixel  ,1440              
P03_L200,base,P03_L200_BASE_META014,win_widthy_Meter  ,0.3353            
P03_L200,base,P03_L200_BASE_META014,win_widthx_Meter  ,0.5962            
P03_L200,base,P03_L200_BASE_META014,Pixel Per Inch    ,164               
P03_L200,base,P03_L200_BASE_META014,Pixel width (m)   ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META014,Pixel Pitch (mm)  ,0.155*0.155       
P03_L200,base,P03_L200_BASE_META014,bkg_intensity     ,0.735             
P03_L200,base,P03_L200_BASE_META014,max_intensity     ,1.0               
P03_L200,base,P03_L200_BASE_META014,time_Stimulus     ,250               
P03_L200,base,P03_L200_BASE_META014,reversalN         ,0.0               
P03_L200,base,P03_L200_BASE_META014,rateDW            ,0.5               
P03_L200,base,P03_L200_BASE_META014,correctTick       ,0                 
P03_L200,base,P03_L200_BASE_META014,count_Reversals   ,0                 
P03_L200,base,P03_L200_BASE_META014,probe_LR          ,0                 
P03_L200,base,P03_L200_BASE_META014,human_LR          ,0                 
P03_L200,base,P03_L200_BASE_META014,posY              ,0                 
P03_L200,base,P03_L200_BASE_META014,rateUP            ,0.5               
P03_L200,base,P03_L200_BASE_META014,probe_pos (m)     ,0.0               
P03_L200,base,P03_L200_BASE_META014,text              ,-1                
P03_L200,base,P03_L200_BASE_META014,reversePOINT      ,1                 
P03_L200,base,P03_L200_BASE_META014,trialPOINT        ,6                 
P03_L200,base,P03_L200_BASE_META014,nDW               ,4                 
P03_L200,base,P03_L200_BASE_META014,nUP               ,1                 
P03_L200,base,P03_L200_BASE_META014,start_weber_Contrast,1.0               
P03_L200,base,P03_L200_BASE_META014,number_trials     ,80                
P03_L200,base,P03_L200_BASE_META014,terminationINDEX  ,9                 
P03_L200,base,P03_L200_BASE_META014,stepDWUP          ,0.005             
P03_L200,base,P03_L200_BASE_META014,logUNIT_UP        ,0.36              
P03_L200,base,P03_L200_BASE_META014,logUNIT_DW        ,0.30294           
P03_L200,base,P03_L200_BASE_META014,condRule          ,2                 
P03_L200,base,P03_L200_BASE_META014,preReversalStepDW ,0.36              
P03_L200,base,P03_L200_BASE_META014,Reversal_or_Trial ,1                 
P03_L200,base,P03_L200_BASE_META014,limit_Trial_Run   ,100               
P03_L200,base,P03_L200_BASE_META014,max_monitor_cdm2  ,400               
P03_L200,base,P03_L200_BASE_META014,bkg_monitor_cdm2  ,200               
P03_L200,base,P03_L200_BASE_META014,width             ,374.94805047229414
P03_L200,base,P03_L200_BASE_META014,fs                ,94.5              
P03_L200,base,P03_L200_BASE_META014,ph                ,0.0               
P03_L200,base,P03_L200_BASE_META014,speed             ,0.0               
P03_L200,base,P03_L200_BASE_META014,contr             ,0.0               
P03_L200,base,P03_L200_BASE_META014,theta             ,0.0               
P03_L200,base,P03_L200_BASE_META014,bg                ,0.735             
P03_L200,base,P03_L200_BASE_META014,box               ,False             
P03_L200,base,P03_L200_BASE_META014,Lbg               ,25                
P03_L200,base,P03_L200_BASE_META014,Lmin              ,0.0               
P03_L200,base,P03_L200_BASE_META014,Lmax              ,25                
P03_L200,base,P03_L200_BASE_META014,gamma             ,0.0               
P03_L200,base,P03_L200_BASE_META014,BRTRR             ,1.2               
P03_L200,base,P03_L200_BASE_META014,flanker_width     ,5.0               
P03_L200,base,P03_L200_BASE_META014,flanker_displacement,3.0               
P03_L200,base,P03_L200_BASE_META014,probe_displacement_dx,0.4               
P03_L200,base,P03_L200_BASE_META014,probe_displacement_dy,0.2               
P03_L200,base,P03_L200_BASE_META014,pixel_metre_ratio ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META014,SdeX              ,0.05              
P03_L200,base,P03_L200_BASE_META014,SdeY              ,0.05              
P03_L200,base,P03_L200_BASE_META014,Probe_Height_Deg  ,0.13343643869556676
P03_L200,base,P03_L200_BASE_META014,Probe_width_Deg   ,0.013343649840352816
P03_L200,base,P03_L200_BASE_META015,distance_To_Monitor,1.0               
P03_L200,base,P03_L200_BASE_META015,win_widthy_Pixel  ,2560              
P03_L200,base,P03_L200_BASE_META015,win_widthx_Pixel  ,1440              
P03_L200,base,P03_L200_BASE_META015,win_widthy_Meter  ,0.3353            
P03_L200,base,P03_L200_BASE_META015,win_widthx_Meter  ,0.5962            
P03_L200,base,P03_L200_BASE_META015,Pixel Per Inch    ,164               
P03_L200,base,P03_L200_BASE_META015,Pixel width (m)   ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META015,Pixel Pitch (mm)  ,0.155*0.155       
P03_L200,base,P03_L200_BASE_META015,bkg_intensity     ,0.735             
P03_L200,base,P03_L200_BASE_META015,max_intensity     ,1.0               
P03_L200,base,P03_L200_BASE_META015,time_Stimulus     ,250               
P03_L200,base,P03_L200_BASE_META015,reversalN         ,0.0               
P03_L200,base,P03_L200_BASE_META015,rateDW            ,0.5               
P03_L200,base,P03_L200_BASE_META015,correctTick       ,0                 
P03_L200,base,P03_L200_BASE_META015,count_Reversals   ,0                 
P03_L200,base,P03_L200_BASE_META015,probe_LR          ,0                 
P03_L200,base,P03_L200_BASE_META015,human_LR          ,0                 
P03_L200,base,P03_L200_BASE_META015,posY              ,0                 
P03_L200,base,P03_L200_BASE_META015,rateUP            ,0.5               
P03_L200,base,P03_L200_BASE_META015,probe_pos (m)     ,0.0               
P03_L200,base,P03_L200_BASE_META015,text              ,-1                
P03_L200,base,P03_L200_BASE_META015,reversePOINT      ,1                 
P03_L200,base,P03_L200_BASE_META015,trialPOINT        ,6                 
P03_L200,base,P03_L200_BASE_META015,nDW               ,4                 
P03_L200,base,P03_L200_BASE_META015,nUP               ,1                 
P03_L200,base,P03_L200_BASE_META015,start_weber_Contrast,1.0               
P03_L200,base,P03_L200_BASE_META015,number_trials     ,80                
P03_L200,base,P03_L200_BASE_META015,terminationINDEX  ,9                 
P03_L200,base,P03_L200_BASE_META015,stepDWUP          ,0.005             
P03_L200,base,P03_L200_BASE_META015,logUNIT_UP        ,0.36              
P03_L200,base,P03_L200_BASE_META015,logUNIT_DW        ,0.30294           
P03_L200,base,P03_L200_BASE_META015,condRule          ,2                 
P03_L200,base,P03_L200_BASE_META015,preReversalStepDW ,0.36              
P03_L200,base,P03_L200_BASE_META015,Reversal_or_Trial ,1                 
P03_L200,base,P03_L200_BASE_META015,limit_Trial_Run   ,100               
P03_L200,base,P03_L200_BASE_META015,max_monitor_cdm2  ,400               
P03_L200,base,P03_L200_BASE_META015,bkg_monitor_cdm2  ,200               
P03_L200,base,P03_L200_BASE_META015,width             ,374.94805047229414
P03_L200,base,P03_L200_BASE_META015,fs                ,94.5              
P03_L200,base,P03_L200_BASE_META015,ph                ,0.0               
P03_L200,base,P03_L200_BASE_META015,speed             ,0.0               
P03_L200,base,P03_L200_BASE_META015,contr             ,0.0               
P03_L200,base,P03_L200_BASE_META015,theta             ,0.0               
P03_L200,base,P03_L200_BASE_META015,bg                ,0.735             
P03_L200,base,P03_L200_BASE_META015,box               ,False             
P03_L200,base,P03_L200_BASE_META015,Lbg               ,25                
P03_L200,base,P03_L200_BASE_META015,Lmin              ,0.0               
P03_L200,base,P03_L200_BASE_META015,Lmax              ,25                
P03_L200,base,P03_L200_BASE_META015,gamma             ,0.0               
P03_L200,base,P03_L200_BASE_META015,BRTRR             ,1.2               
P03_L200,base,P03_L200_BASE_META015,flanker_width     ,5.0               
P03_L200,base,P03_L200_BASE_META015,flanker_displacement,3.0               
P03_L200,base,P03_L200_BASE_META015,probe_displacement_dx,0.4               
P03_L200,base,P03_L200_BASE_META015,probe_displacement_dy,0.2               
P03_L200,base,P03_L200_BASE_META015,pixel_metre_ratio ,0.00023289062499999997
P03_L200,base,P03_L200_BASE_META015,SdeX              ,0.05              
P03_L200,base,P03_L200_BASE_META015,SdeY              ,0.05              
P03_L200,base,P03_L200_BASE_META015,Probe_Height_Deg  ,0.13343643869556676
P03_L200,base,P03_L200_BASE_META015,Probe_width_Deg   ,0.013343649840352816
P03_L200,base,P03_L200_BASE_META016,frequency,40	0	0
P03_L200,base,P03_L200_BASE_META016,position,8.97439208624856	1	4
P03_L200,base,P03_L200_BASE_META017,0.0,0.0
P03_L200,base,P03_L200_BASE_META017,-19.35384028433385,1.0
P03_L200,base,P03_L200_BASE_META017,23.138508271539767,2.0
P03_L200,base,P03_L200_BASE_META017,37.30262445683097,3.0
P03_L200,base,P03_L200_BASE_META017,8.97439208624856,4.0
P03_L200,base,P03_L200_BASE_META017,-5.1897240990426425,5.0
P03_L200,flanker,P03_L200_FLANKER_META000,distance_To_Monitor,1.0               
P03_L200,flanker,P03_L200_FLANKER_META000,win_widthy_Pixel  ,2560              
P03_L200,flanker,P03_L200_FLANKER_META000,win_widthx_Pixel  ,1440              
P03_L200,flanker,P03_L200_FLANKER_META000,win_widthy_Meter  ,0.3353            
P03_L200,flanker,P03_L200_FLANKER_META000,win_widthx_Meter  ,0.5962            
P03_L200,flanker,P03_L200_FLANKER_META000,Pixel Per Inch    ,164               
P03_L200,flanker,P03_L200_FLANKER_META000,Pixel width (m)   ,0.00023289062499999997
P03_L200,flanker,P03_L200_FLANKER_META000,Pixel Pitch (mm)  ,0.155*0.155       
P03_L200,flanker,P03_L200_FLANKER_META000,bkg_intensity     ,0.735             
P03_L200,flanker,P03_L200_FLANKER_META000,max_intensity     ,1.0               
P03_L200,flanker,P03_L200_FLANKER_META000,time_Stimulus     ,250               
P03_L200,flanker,P03_L200_FLANKER_META000,reversalN         ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META000,rateDW            ,0.5               
P03_L200,flanker,P03_L200_FLANKER_META000,correctTick       ,0                 
P03_L200,flanker,P03_L200_FLANKER_META000,count_Reversals   ,0                 
P03_L200,flanker,P03_L200_FLANKER_META000,probe_LR          ,0                 
P03_L200,flanker,P03_L200_FLANKER_META000,human_LR          ,0                 
P03_L200,flanker,P03_L200_FLANKER_META000,posY              ,0                 
P03_L200,flanker,P03_L200_FLANKER_META000,rateUP            ,0.5               
P03_L200,flanker,P03_L200_FLANKER_META000,probe_pos (m)     ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META000,text              ,-1                
P03_L200,flanker,P03_L200_FLANKER_META000,reversePOINT      ,1                 
P03_L200,flanker,P03_L200_FLANKER_META000,trialPOINT        ,6                 
P03_L200,flanker,P03_L200_FLANKER_META000,nDW               ,4                 
P03_L200,flanker,P03_L200_FLANKER_META000,nUP               ,1                 
P03_L200,flanker,P03_L200_FLANKER_META000,start_weber_Contrast,1.0               
P03_L200,flanker,P03_L200_FLANKER_META000,number_trials     ,80                
P03_L200,flanker,P03_L200_FLANKER_META000,terminationINDEX  ,9                 
P03_L200,flanker,P03_L200_FLANKER_META000,stepDWUP          ,0.005             
P03_L200,flanker,P03_L200_FLANKER_META000,logUNIT_UP        ,0.36              
P03_L200,flanker,P03_L200_FLANKER_META000,logUNIT_DW        ,0.30294           
P03_L200,flanker,P03_L200_FLANKER_META000,condRule          ,2                 
P03_L200,flanker,P03_L200_FLANKER_META000,preReversalStepDW ,0.36              
P03_L200,flanker,P03_L200_FLANKER_META000,Reversal_or_Trial ,1                 
P03_L200,flanker,P03_L200_FLANKER_META000,limit_Trial_Run   ,100               
P03_L200,flanker,P03_L200_FLANKER_META000,max_monitor_cdm2  ,400               
P03_L200,flanker,P03_L200_FLANKER_META000,bkg_monitor_cdm2  ,200               
P03_L200,flanker,P03_L200_FLANKER_META000,width             ,374.94805047229414
P03_L200,flanker,P03_L200_FLANKER_META000,fs                ,63.0              
P03_L200,flanker,P03_L200_FLANKER_META000,ph                ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META000,speed             ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META000,contr             ,0.018             
P03_L200,flanker,P03_L200_FLANKER_META000,theta             ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META000,bg                ,0.735             
P03_L200,flanker,P03_L200_FLANKER_META000,box               ,False             
P03_L200,flanker,P03_L200_FLANKER_META000,Lbg               ,25                
P03_L200,flanker,P03_L200_FLANKER_META000,Lmin              ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META000,Lmax              ,25                
P03_L200,flanker,P03_L200_FLANKER_META000,gamma             ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META000,BRTRR             ,1.2               
P03_L200,flanker,P03_L200_FLANKER_META000,flanker_width     ,5.0               
P03_L200,flanker,P03_L200_FLANKER_META000,flanker_displacement,3.0               
P03_L200,flanker,P03_L200_FLANKER_META000,probe_displacement_dx,0.4               
P03_L200,flanker,P03_L200_FLANKER_META000,probe_displacement_dy,0.2               
P03_L200,flanker,P03_L200_FLANKER_META000,pixel_metre_ratio ,0.00023289062499999997
P03_L200,flanker,P03_L200_FLANKER_META000,SdeX              ,0.05              
P03_L200,flanker,P03_L200_FLANKER_META000,SdeY              ,0.05              
P03_L200,flanker,P03_L200_FLANKER_META000,Probe_Height_Deg  ,0.13343643869556676
P03_L200,flanker,P03_L200_FLANKER_META000,Probe_width_Deg   ,0.013343649840352816
P03_L200,flanker,P03_L200_FLANKER_META001,distance_To_Monitor,1.0               
P03_L200,flanker,P03_L200_FLANKER_META001,win_widthy_Pixel  ,2560              
P03_L200,flanker,P03_L200_FLANKER_META001,win_widthx_Pixel  ,1440              
P03_L200,flanker,P03_L200_FLANKER_META001,win_widthy_Meter  ,0.3353            
P03_L200,flanker,P03_L200_FLANKER_META001,win_widthx_Meter  ,0.5962            
P03_L200,flanker,P03_L200_FLANKER_META001,Pixel Per Inch    ,164               
P03_L200,flanker,P03_L200_FLANKER_META001,Pixel width (m)   ,0.00023289062499999997
P03_L200,flanker,P03_L200_FLANKER_META001,Pixel Pitch (mm)  ,0.155*0.155       
P03_L200,flanker,P03_L200_FLANKER_META001,bkg_intensity     ,0.735             
P03_L200,flanker,P03_L200_FLANKER_META001,max_intensity     ,1.0               
P03_L200,flanker,P03_L200_FLANKER_META001,time_Stimulus     ,250               
P03_L200,flanker,P03_L200_FLANKER_META001,reversalN         ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META001,rateDW            ,0.5               
P03_L200,flanker,P03_L200_FLANKER_META001,correctTick       ,0                 
P03_L200,flanker,P03_L200_FLANKER_META001,count_Reversals   ,0                 
P03_L200,flanker,P03_L200_FLANKER_META001,probe_LR          ,0                 
P03_L200,flanker,P03_L200_FLANKER_META001,human_LR          ,0                 
P03_L200,flanker,P03_L200_FLANKER_META001,posY              ,0                 
P03_L200,flanker,P03_L200_FLANKER_META001,rateUP            ,0.5               
P03_L200,flanker,P03_L200_FLANKER_META001,probe_pos (m)     ,0.0               
P03_L200,flanker,P03_L200_FLANKER_META001,text              ,-1                
P03_L200,flanker,P03_L200_FLANKER_META001,reversePOINT      ,1                 
P03_L200,flanker,P03_L200_FLANKER_META001,trialPOINT        ,6                 
P03_L200,flanker,P03_L200_FLANKER_META001,nDW               ,4                 
P03_L200,flanker,P03_L200_FLANKER_META001,nUP               ,1                 
