condition_id,participant_id,experiment,staircase_id,probe_position_deg,distance_from_flanker_edge_deg,detected_reversals,threshold_last_five,included_for_baseline_candidate
P03_L200,P03,flanker,P03_L200_FLANKER_T011_A01,0.1662,0.6662,10,0.23749368780181032,True
P03_L200,P03,flanker,P03_L200_FLANKER_T011_A02,-0.4011,0.09889999999999999,10,0.23749368780181032,True
P03_L200,P03,flanker,P03_L200_FLANKER_T011_A03,0.3552,0.8552,10,0.22946269222213928,True
P03_L200,P03,flanker,P03_L200_FLANKER_T011_A04,-0.212,0.28800000000000003,10,0.24381704411264946,True
P03_L200,P03,flanker,P03_L200_FLANKER_T011_A05,-0.0229,0.4771,11,0.21771486421367592,True
P03_L200,P03,flanker,P03_L200_FLANKER_T012_A01,-0.0229,0.4771,10,0.22351160343513282,True
P03_L200,P03,flanker,P03_L200_FLANKER_T012_A02,-0.212,0.28800000000000003,10,0.3113866589110511,True
P03_L200,P03,flanker,P03_L200_FLANKER_T012_A03,-0.4011,0.09889999999999999,10,0.35510770380642426,True
P03_L200,P03,flanker,P03_L200_FLANKER_T012_A04,0.3552,0.8552,10,0.2374939856127924,True
P03_L200,P03,flanker,P03_L200_FLANKER_T012_A05,0.1662,0.6662,10,0.23749359896316077,True
P03_L200,P03,flanker,P03_L200_FLANKER_T013_A01,-0.1662,0.3338,10,0.06946594342002754,True
P03_L200,P03,flanker,P03_L200_FLANKER_T013_A02,0.4011,0.9011,11,0.21771486421367592,True
P03_L200,P03,flanker,P03_L200_FLANKER_T013_A03,0.212,0.712,10,0.208253375881209,True
P03_L200,P03,flanker,P03_L200_FLANKER_T013_A04,-0.3552,0.14479999999999998,11,0.09935386854068157,True
P03_L200,P03,flanker,P03_L200_FLANKER_T013_A05,0.0229,0.5229,10,0.12792279512117696,True
P03_L200,P03,flanker,P03_L200_FLANKER_T014_A01,-0.3552,0.14479999999999998,10,0.09257120154415077,True
P03_L200,P03,flanker,P03_L200_FLANKER_T014_A02,0.212,0.712,10,0.20489715176326823,True
P03_L200,P03,flanker,P03_L200_FLANKER_T014_A03,0.0229,0.5229,10,0.09090598146805196,True
P03_L200,P03,flanker,P03_L200_FLANKER_T014_A04,-0.1662,0.3338,10,0.11822574190083344,True
P03_L200,P03,flanker,P03_L200_FLANKER_T014_A05,0.4011,0.9011,10,0.27083955317728087,True
P03_L200,P03,flanker,P03_L200_FLANKER_T015_A01,0.212,0.712,11,0.14325971659622133,True
P03_L200,P03,flanker,P03_L200_FLANKER_T015_A02,-0.1662,0.3338,10,0.12039175552279244,True
P03_L200,P03,flanker,P03_L200_FLANKER_T015_A03,0.4011,0.9011,10,0.23749368780181032,True
P03_L200,P03,flanker,P03_L200_FLANKER_T015_A04,0.0229,0.5229,10,0.07003261033822693,True
P03_L200,P03,flanker,P03_L200_FLANKER_T015_A05,-0.3552,0.14479999999999998,10,0.10366973293066446,True
P04_L010,P04,base,P04_L010_BASE_T000_A01,0.0802,0.5802,10,0.02294011819931886,True
P04_L010,P04,base,P04_L010_BASE_T000_A02,-0.1604,0.3396,10,0.019753862113211906,True
P04_L010,P04,base,P04_L010_BASE_T000_A03,0.3151,0.8150999999999999,10,0.02589999677521126,True
P04_L010,P04,base,P04_L010_BASE_T000_A04,-0.4011,0.09889999999999999,10,0.05160738168432055,True
P04_L010,P04,base,P04_L010_BASE_T001_A01,-0.2807,0.2193,11,0.027297549166708873,True
P04_L010,P04,base,P04_L010_BASE_T001_A02,0.1948,0.6948,10,0.03968184288767213,True
P04_L010,P04,base,P04_L010_BASE_T001_A03,0.4354,0.9354,10,0.045253462847699266,True
P04_L010,P04,base,P04_L010_BASE_T001_A04,-0.0401,0.4599,10,0.042589221892156866,True
P04_L010,P04,base,P04_L010_BASE_T002_A01,-0.0401,0.4599,10,0.054392118814175834,True
P04_L010,P04,base,P04_L010_BASE_T002_A02,-0.2807,0.2193,10,0.030570297439083533,True
P04_L010,P04,base,P04_L010_BASE_T002_A03,0.4354,0.9354,10,0.045253462847699266,True
P04_L010,P04,base,P04_L010_BASE_T002_A04,0.1948,0.6948,11,0.019952962591073688,True
P04_L010,P04,base,P04_L010_BASE_T003_A01,-0.2807,0.2193,10,0.045253462847699266,True
P04_L010,P04,base,P04_L010_BASE_T003_A02,0.1948,0.6948,11,0.025024163494164912,True
P04_L010,P04,base,P04_L010_BASE_T003_A03,-0.0401,0.4599,10,0.03423542814333278,True
P04_L010,P04,base,P04_L010_BASE_T003_A04,0.4354,0.9354,10,0.04525344404430589,True
P04_L010,P04,base,P04_L010_BASE_T004_A01,0.1948,0.6948,10,0.06877266217782155,True
P04_L010,P04,base,P04_L010_BASE_T004_A02,-0.2807,0.2193,10,0.03968184288767213,True
P04_L010,P04,base,P04_L010_BASE_T004_A03,0.4354,0.9354,10,0.056295777967240855,True
P04_L010,P04,base,P04_L010_BASE_T004_A04,-0.0401,0.4599,11,0.03062861701825463,True
P04_L010,P04,base,P04_L010_BASE_T005_A01,0.1375,0.6375,10,0.03968184288767213,True
P04_L010,P04,base,P04_L010_BASE_T005_A02,-0.1031,0.39690000000000003,10,0.04040878175998518,True
P04_L010,P04,base,P04_L010_BASE_T005_A03,0.3782,0.8782,10,0.045253462847699266,True
P04_L010,P04,base,P04_L010_BASE_T005_A04,-0.338,0.16199999999999998,10,0.04936462486835567,True
P04_L010,P04,base,P04_L010_BASE_T006_A01,0.1375,0.6375,11,0.030077632780178262,True
P04_L010,P04,base,P04_L010_BASE_T006_A02,0.3782,0.8782,10,0.03968184288767213,True
P04_L010,P04,base,P04_L010_BASE_T006_A03,-0.338,0.16199999999999998,10,0.0520283225538342,True
P04_L010,P04,base,P04_L010_BASE_T006_A04,-0.1031,0.39690000000000003,10,0.03968184288767213,True
P04_L010,P04,base,P04_L010_BASE_T007_A01,-0.338,0.16199999999999998,10,0.04040878175998518,True
P04_L010,P04,base,P04_L010_BASE_T007_A02,0.3782,0.8782,10,0.05202831899107683,True
P04_L010,P04,base,P04_L010_BASE_T007_A03,-0.1031,0.39690000000000003,10,0.053413573473399596,True
P04_L010,P04,base,P04_L010_BASE_T007_A04,0.1375,0.6375,10,0.029536545750958525,True
P04_L010,P04,base,P04_L010_BASE_T008_A01,-0.338,0.16199999999999998,10,0.05686327953850074,True
P04_L010,P04,base,P04_L010_BASE_T008_A02,-0.1031,0.39690000000000003,10,0.045253462847699266,True
P04_L010,P04,base,P04_L010_BASE_T008_A03,0.3782,0.8782,10,0.045253462847699266,True
P04_L010,P04,base,P04_L010_BASE_T008_A04,0.1375,0.6375,10,0.02877050484161226,True
P04_L010,P04,base,P04_L010_BASE_T009_A01,0.3151,0.8150999999999999,10,0.02589999677521126,True
P04_L010,P04,base,P04_L010_BASE_T009_A02,0.0802,0.5802,10,0.022527414167511004,True
P04_L010,P04,base,P04_L010_BASE_T009_A03,-0.4011,0.09889999999999999,10,0.045253462847699266,True
P04_L010,P04,base,P04_L010_BASE_T009_A04,-0.1604,0.3396,11,0.020651297069516777,True
P04_L010,P04,base,P04_L010_BASE_T010_A01,-0.4011,0.09889999999999999,10,0.05160738168432055,True
P04_L010,P04,base,P04_L010_BASE_T010_A02,-0.1604,0.3396,11,0.017496358217228836,True
P04_L010,P04,base,P04_L010_BASE_T010_A03,0.3151,0.8150999999999999,11,0.018108732469676005,True
P04_L010,P04,base,P04_L010_BASE_T010_A04,0.0802,0.5802,10,0.022527414167511004,True
P04_L010,P04,base,P04_L010_BASE_T011_A01,-0.2235,0.27649999999999997,10,0.01844044722821039,True
P04_L010,P04,base,P04_L010_BASE_T011_A02,0.4985,0.9984999999999999,10,0.022527414167511004,True
P04_L010,P04,base,P04_L010_BASE_T011_A03,0.2578,0.7578,10,0.017639083045792012,True
P04_L010,P04,base,P04_L010_BASE_T011_A04,0.0172,0.5172,10,0.013344416613741071,True
P04_L010,P04,base,P04_L010_BASE_T012_A01,0.2578,0.7578,10,0.01859086945473481,True
P04_L010,P04,base,P04_L010_BASE_T012_A02,-0.2235,0.27649999999999997,10,0.022711196440692527,True
P04_L010,P04,base,P04_L010_BASE_T012_A03,0.0172,0.5172,10,0.0170425808231496,True
P04_L010,P04,base,P04_L010_BASE_T012_A04,0.4985,0.9984999999999999,10,0.017639083045792012,True
P04_L010,P04,base,P04_L010_BASE_T013_A01,0.2578,0.7578,10,0.02589999677521126,True
P04_L010,P04,base,P04_L010_BASE_T013_A02,-0.2235,0.27649999999999997,10,0.02457400611866004,True
P04_L010,P04,base,P04_L010_BASE_T013_A03,0.4985,0.9984999999999999,10,0.016170059643371478,True
P04_L010,P04,base,P04_L010_BASE_T013_A04,0.0172,0.5172,10,0.02637446633661235,True
P04_L010,P04,base,P04_L010_BASE_T014_A01,0.0172,0.5172,10,0.017321754955709704,True
P04_L010,P04,base,P04_L010_BASE_T014_A02,0.4985,0.9984999999999999,11,0.01587917500122474,True
P04_L010,P04,base,P04_L010_BASE_T014_A03,0.2578,0.7578,11,0.018108732469676005,True
P04_L010,P04,base,P04_L010_BASE_T014_A04,-0.2235,0.27649999999999997,11,0.018108732469676005,True
P04_L010,P04,base,P04_L010_BASE_T015_A01,-0.4011,0.09889999999999999,10,0.045253462847699266,True
P04_L010,P04,base,P04_L010_BASE_T015_A02,-0.1604,0.3396,11,0.018108732469676005,True
P04_L010,P04,base,P04_L010_BASE_T015_A03,0.0802,0.5802,10,0.014064477023969468,True
P04_L010,P04,base,P04_L010_BASE_T015_A04,0.3151,0.8150999999999999,10,0.02457400611866004,True
P04_L010,P04,flanker,P04_L010_FLANKER_T000_A01,-0.1031,0.39690000000000003,10,0.04452417523624168,True
P04_L010,P04,flanker,P04_L010_FLANKER_T000_A02,0.3782,0.8782,10,0.07003250266693756,True
P04_L010,P04,flanker,P04_L010_FLANKER_T000_A03,0.1375,0.6375,10,0.043723177295310084,True
P04_L010,P04,flanker,P04_L010_FLANKER_T000_A04,-0.338,0.16199999999999998,10,0.026806494188658922,True
P04_L010,P04,flanker,P04_L010_FLANKER_T001_A01,-0.2807,0.2193,10,0.04525344404430589,True
P04_L010,P04,flanker,P04_L010_FLANKER_T001_A02,0.1948,0.6948,10,0.030570300242547154,True
P04_L010,P04,flanker,P04_L010_FLANKER_T001_A03,0.4354,0.9354,10,0.03221986445309841,True
P04_L010,P04,flanker,P04_L010_FLANKER_T001_A04,-0.0401,0.4599,11,0.025024163494164912,True
P04_L010,P04,flanker,P04_L010_FLANKER_T002_A01,0.4354,0.9354,10,0.05202831899107683,True
P04_L010,P04,flanker,P04_L010_FLANKER_T002_A02,-0.0401,0.4599,11,0.034862609603451285,True
P04_L010,P04,flanker,P04_L010_FLANKER_T002_A03,0.1948,0.6948,11,0.030570303595290244,True
P04_L010,P04,flanker,P04_L010_FLANKER_T002_A04,-0.2807,0.2193,10,0.05160740048771393,True
P04_L010,P04,flanker,P04_L010_FLANKER_T003_A01,0.4985,0.9984999999999999,10,0.019753862113211906,True
P04_L010,P04,flanker,P04_L010_FLANKER_T003_A02,0.0172,0.5172,11,0.012685383964110397,True
P04_L010,P04,flanker,P04_L010_FLANKER_T003_A03,-0.2235,0.27649999999999997,10,0.03002035197346584,True
P04_L010,P04,flanker,P04_L010_FLANKER_T003_A04,0.2578,0.7578,10,0.017639083045792012,True
P04_L010,P04,flanker,P04_L010_FLANKER_T004_A01,0.4985,0.9984999999999999,10,0.019753862113211906,True
P04_L010,P04,flanker,P04_L010_FLANKER_T004_A02,0.2578,0.7578,10,0.019753862113211906,True
P04_L010,P04,flanker,P04_L010_FLANKER_T004_A03,0.0172,0.5172,10,0.016170058224378316,True
P04_L010,P04,flanker,P04_L010_FLANKER_T004_A04,-0.2235,0.27649999999999997,11,0.011723776851945191,True
P04_L010,P04,flanker,P04_L010_FLANKER_T005_A01,0.4985,0.9984999999999999,10,0.019753862113211906,True
P04_L010,P04,flanker,P04_L010_FLANKER_T005_A02,0.0172,0.5172,10,0.017321754955709704,True
P04_L010,P04,flanker,P04_L010_FLANKER_T005_A03,0.2578,0.7578,10,0.017321754955709704,True
P04_L010,P04,flanker,P04_L010_FLANKER_T005_A04,-0.2235,0.27649999999999997,11,0.018108732469676005,True
P04_L010,P04,flanker,P04_L010_FLANKER_T006_A01,0.4985,0.9984999999999999,10,0.017321754955709704,True
P04_L010,P04,flanker,P04_L010_FLANKER_T006_A02,-0.2235,0.27649999999999997,10,0.01546734430192503,True
P04_L010,P04,flanker,P04_L010_FLANKER_T006_A03,0.2578,0.7578,10,0.019753862113211906,True
P04_L010,P04,flanker,P04_L010_FLANKER_T006_A04,0.0172,0.5172,11,0.011915823779183833,True
P04_L010,P04,flanker,P04_L010_FLANKER_T007_A01,0.4354,0.9354,10,0.0593334817337162,True
P04_L010,P04,flanker,P04_L010_FLANKER_T007_A02,0.1948,0.6948,10,0.045253462847699266,True
P04_L010,P04,flanker,P04_L010_FLANKER_T007_A03,-0.2807,0.2193,10,0.03002035197346584,True
P04_L010,P04,flanker,P04_L010_FLANKER_T007_A04,-0.0401,0.4599,10,0.03032296556804406,True
P04_L010,P04,flanker,P04_L010_FLANKER_T008_A01,0.4354,0.9354,10,0.03221986149836073,True
P04_L010,P04,flanker,P04_L010_FLANKER_T008_A02,-0.2807,0.2193,10,0.03334755193415469,True
P04_L010,P04,flanker,P04_L010_FLANKER_T008_A03,0.1948,0.6948,10,0.03968184288767213,True
P04_L010,P04,flanker,P04_L010_FLANKER_T008_A04,-0.0401,0.4599,10,0.03968184288767213,True
P04_L010,P04,flanker,P04_L010_FLANKER_T009_A01,0.0802,0.5802,10,0.022527414167511004,True
P04_L010,P04,flanker,P04_L010_FLANKER_T009_A02,-0.4011,0.09889999999999999,10,0.031640232768933386,True
P04_L010,P04,flanker,P04_L010_FLANKER_T009_A03,-0.1604,0.3396,10,0.024177948820623386,True
P04_L010,P04,flanker,P04_L010_FLANKER_T009_A04,0.3151,0.8150999999999999,10,0.01630194576356759,True
P04_L010,P04,flanker,P04_L010_FLANKER_T010_A01,-0.4011,0.09889999999999999,10,0.035433641252899134,True
P04_L010,P04,flanker,P04_L010_FLANKER_T010_A02,0.3151,0.8150999999999999,10,0.022527414167511004,True
P04_L010,P04,flanker,P04_L010_FLANKER_T010_A03,-0.1604,0.3396,10,0.021374093115055202,True
P04_L010,P04,flanker,P04_L010_FLANKER_T010_A04,0.0802,0.5802,10,0.011012544206478063,True
P04_L010,P04,flanker,P04_L010_FLANKER_T011_A01,-0.1604,0.3396,10,0.021548436371754156,True
P04_L010,P04,flanker,P04_L010_FLANKER_T011_A02,-0.4011,0.09889999999999999,10,0.04525344404430589,True
P04_L010,P04,flanker,P04_L010_FLANKER_T011_A03,0.0802,0.5802,10,0.011701447544344207,True
P04_L010,P04,flanker,P04_L010_FLANKER_T011_A04,0.3151,0.8150999999999999,11,0.018108732469676005,True
P04_L010,P04,flanker,P04_L010_FLANKER_T012_A01,0.0802,0.5802,10,0.012233071340969104,True
P04_L010,P04,flanker,P04_L010_FLANKER_T012_A02,-0.1604,0.3396,10,0.017321754955709704,True
P04_L010,P04,flanker,P04_L010_FLANKER_T012_A03,-0.4011,0.09889999999999999,11,0.04148468700916459,True
P04_L010,P04,flanker,P04_L010_FLANKER_T012_A04,0.3151,0.8150999999999999,10,0.02120114876851939,True
P04_L010,P04,flanker,P04_L010_FLANKER_T013_A01,-0.338,0.16199999999999998,10,0.03968184288767213,True
P04_L010,P04,flanker,P04_L010_FLANKER_T013_A02,0.1375,0.6375,11,0.036377079376536815,True
P04_L010,P04,flanker,P04_L010_FLANKER_T013_A03,-0.1031,0.39690000000000003,10,0.045253462847699266,True
P04_L010,P04,flanker,P04_L010_FLANKER_T013_A04,0.3782,0.8782,10,0.045253462847699266,True
P04_L010,P04,flanker,P04_L010_FLANKER_T014_A01,-0.338,0.16199999999999998,10,0.03002035197346584,True
P04_L010,P04,flanker,P04_L010_FLANKER_T014_A02,0.3782,0.8782,11,0.03334753597687359,True
P04_L010,P04,flanker,P04_L010_FLANKER_T014_A03,0.1375,0.6375,10,0.028252960210874062,True
P04_L010,P04,flanker,P04_L010_FLANKER_T014_A04,-0.1031,0.39690000000000003,10,0.045253462847699266,True
P04_L010,P04,flanker,P04_L010_FLANKER_T015_A01,-0.338,0.16199999999999998,10,0.045253462847699266,True
P04_L010,P04,flanker,P04_L010_FLANKER_T015_A02,-0.1031,0.39690000000000003,10,0.051607423185622295,True
P04_L010,P04,flanker,P04_L010_FLANKER_T015_A03,0.1375,0.6375,10,0.03904234310680835,True
P04_L010,P04,flanker,P04_L010_FLANKER_T015_A04,0.3782,0.8782,11,0.04148468700916459,True
P04_L049,P04,base,P04_L049_BASE_T000_A01,0.1375,0.6375,10,0.05160741024450899,True
P04_L049,P04,base,P04_L049_BASE_T000_A02,-0.1031,0.39690000000000003,11,0.05395206420839048,True
P04_L049,P04,base,P04_L049_BASE_T000_A03,0.3782,0.8782,11,0.06253515142127972,True
P04_L049,P04,base,P04_L049_BASE_T000_A04,-0.338,0.16199999999999998,10,0.059333516372217836,True
P04_L049,P04,base,P04_L049_BASE_T001_A01,-0.0401,0.4599,10,0.05341362063333839,True
P04_L049,P04,base,P04_L049_BASE_T001_A02,0.4354,0.9354,11,0.04008186123719354,True
P04_L049,P04,base,P04_L049_BASE_T001_A03,0.1948,0.6948,11,0.04190295260905469,True
P04_L049,P04,base,P04_L049_BASE_T001_A04,-0.2807,0.2193,10,0.05202834644682993,True
P04_L049,P04,base,P04_L049_BASE_T002_A01,-0.0401,0.4599,10,0.04525351125685756,True
P04_L049,P04,base,P04_L049_BASE_T002_A02,-0.2807,0.2193,10,0.05298144524826901,True
P04_L049,P04,base,P04_L049_BASE_T002_A03,0.4354,0.9354,10,0.036082783762806867,True
P04_L049,P04,base,P04_L049_BASE_T002_A04,0.1948,0.6948,12,0.058853443473716176,True
P04_L049,P04,base,P04_L049_BASE_T003_A01,-0.2807,0.2193,11,0.04730946876906523,True
P04_L049,P04,base,P04_L049_BASE_T003_A02,0.4354,0.9354,10,0.040408798709597044,True
P04_L049,P04,base,P04_L049_BASE_T003_A03,-0.0401,0.4599,10,0.042244724524913395,True
P04_L049,P04,base,P04_L049_BASE_T003_A04,0.1948,0.6948,10,0.07842891119360597,True
P04_L049,P04,base,P04_L049_BASE_T004_A01,0.1948,0.6948,11,0.0414847091672321,True
P04_L049,P04,base,P04_L049_BASE_T004_A02,0.4354,0.9354,10,0.05202834644682993,True
P04_L049,P04,base,P04_L049_BASE_T004_A03,-0.0401,0.4599,10,0.04525348353309591,True
P04_L049,P04,base,P04_L049_BASE_T004_A04,-0.2807,0.2193,11,0.047309447030271866,True
P04_L049,P04,base,P04_L049_BASE_T005_A01,0.0172,0.5172,10,0.01735481626998363,True
P04_L049,P04,base,P04_L049_BASE_T005_A02,-0.2235,0.27649999999999997,10,0.023127249650720022,True
P04_L049,P04,base,P04_L049_BASE_T005_A03,0.4985,0.9984999999999999,10,0.034235472716539955,True
P04_L049,P04,base,P04_L049_BASE_T005_A04,0.2578,0.7578,10,0.022940039680510636,True
P04_L049,P04,base,P04_L049_BASE_T006_A01,0.2578,0.7578,10,0.019753858650415197,True
P04_L049,P04,base,P04_L049_BASE_T006_A02,-0.2235,0.27649999999999997,10,0.025690455551422978,True
P04_L049,P04,base,P04_L049_BASE_T006_A03,0.0172,0.5172,11,0.012058847711743398,True
P04_L049,P04,base,P04_L049_BASE_T006_A04,0.4985,0.9984999999999999,10,0.019085849041679367,True
P04_L049,P04,base,P04_L049_BASE_T007_A01,0.0172,0.5172,10,0.02252744327109203,True
P04_L049,P04,base,P04_L049_BASE_T007_A02,0.2578,0.7578,10,0.019753858650415197,True
P04_L049,P04,base,P04_L049_BASE_T007_A03,0.4985,0.9984999999999999,10,0.040408798709597044,True
P04_L049,P04,base,P04_L049_BASE_T007_A04,-0.2235,0.27649999999999997,11,0.03637709273734868,True
P04_L049,P04,base,P04_L049_BASE_T008_A01,0.0172,0.5172,10,0.02271119119076223,True
P04_L049,P04,base,P04_L049_BASE_T008_A02,0.4985,0.9984999999999999,10,0.03968185155234242,True
P04_L049,P04,base,P04_L049_BASE_T008_A03,-0.2235,0.27649999999999997,10,0.029536554842345308,True
P04_L049,P04,base,P04_L049_BASE_T008_A04,0.2578,0.7578,11,0.030077653975553238,True
P04_L049,P04,base,P04_L049_BASE_T009_A01,-0.1604,0.3396,10,0.029536554842345308,True
P04_L049,P04,base,P04_L049_BASE_T009_A02,-0.4011,0.09889999999999999,10,0.07441354131300863,True
P04_L049,P04,base,P04_L049_BASE_T009_A03,0.0802,0.5802,10,0.023315887217870333,True
P04_L049,P04,base,P04_L049_BASE_T009_A04,0.3151,0.8150999999999999,10,0.03543364948628696,True
P04_L049,P04,base,P04_L049_BASE_T010_A01,0.3151,0.8150999999999999,10,0.038029779477632246,True
P04_L049,P04,base,P04_L049_BASE_T010_A02,-0.1604,0.3396,10,0.02900520620428371,True
P04_L049,P04,base,P04_L049_BASE_T010_A03,-0.4011,0.09889999999999999,11,0.0414847091672321,True
P04_L049,P04,base,P04_L049_BASE_T010_A04,0.0802,0.5802,10,0.025900007304281738,True
P04_L049,P04,base,P04_L049_BASE_T011_A01,-0.4011,0.09889999999999999,11,0.05395199093349764,True
P04_L049,P04,base,P04_L049_BASE_T011_A02,-0.1604,0.3396,10,0.03704349045448363,True
P04_L049,P04,base,P04_L049_BASE_T011_A03,0.3151,0.8150999999999999,10,0.019753858650415197,True
P04_L049,P04,base,P04_L049_BASE_T011_A04,0.0802,0.5802,10,0.03968185155234242,True
P04_L049,P04,base,P04_L049_BASE_T012_A01,-0.1604,0.3396,11,0.028770531760719618,True
P04_L049,P04,base,P04_L049_BASE_T012_A02,-0.4011,0.09889999999999999,10,0.06766431099390906,True
P04_L049,P04,base,P04_L049_BASE_T012_A03,0.0802,0.5802,10,0.036446492102834724,True
P04_L049,P04,base,P04_L049_BASE_T012_A04,0.3151,0.8150999999999999,10,0.03968185155234242,True
P04_L049,P04,base,P04_L049_BASE_T013_A01,0.3782,0.8782,10,0.07381147453166016,True
P04_L049,P04,base,P04_L049_BASE_T013_A02,0.1375,0.6375,10,0.06472379983568861,True
P04_L049,P04,base,P04_L049_BASE_T013_A03,-0.1031,0.39690000000000003,11,0.03254469384139945,True
P04_L049,P04,base,P04_L049_BASE_T013_A04,-0.338,0.16199999999999998,10,0.06141013116169165,True
P04_L049,P04,base,P04_L049_BASE_T014_A01,-0.1031,0.39690000000000003,10,0.04525348353309591,True
P04_L049,P04,base,P04_L049_BASE_T014_A02,-0.338,0.16199999999999998,10,0.06141011409505189,True
P04_L049,P04,base,P04_L049_BASE_T014_A03,0.1375,0.6375,10,0.04896524038926543,True
P04_L049,P04,base,P04_L049_BASE_T014_A04,0.3782,0.8782,11,0.06537624487188626,True
P04_L049,P04,base,P04_L049_BASE_T015_A01,0.3782,0.8782,10,0.04896524038926543,True
P04_L049,P04,base,P04_L049_BASE_T015_A02,0.1375,0.6375,10,0.04896524038926543,True
P04_L049,P04,base,P04_L049_BASE_T015_A03,-0.338,0.16199999999999998,11,0.04570965078181494,True
P04_L049,P04,base,P04_L049_BASE_T015_A04,-0.1031,0.39690000000000003,10,0.03704349045448363,True
P04_L049,P04,flanker,P04_L049_FLANKER_T000_A01,0.3782,0.8782,10,0.07381147453166016,True
P04_L049,P04,flanker,P04_L049_FLANKER_T000_A02,-0.338,0.16199999999999998,10,0.06877267123620542,True
P04_L049,P04,flanker,P04_L049_FLANKER_T000_A03,-0.1031,0.39690000000000003,10,0.05933348769357536,True
P04_L049,P04,flanker,P04_L049_FLANKER_T000_A04,0.1375,0.6375,11,0.04008186123719354,True
P04_L049,P04,flanker,P04_L049_FLANKER_T001_A01,-0.2807,0.2193,10,0.08555393321129008,True
P04_L049,P04,flanker,P04_L049_FLANKER_T001_A02,0.1948,0.6948,10,0.07842885771125775,True
P04_L049,P04,flanker,P04_L049_FLANKER_T001_A03,-0.0401,0.4599,11,0.05395204246959706,True
P04_L049,P04,flanker,P04_L049_FLANKER_T001_A04,0.4354,0.9354,10,0.06766440066646515,True
P04_L049,P04,flanker,P04_L049_FLANKER_T002_A01,0.1948,0.6948,10,0.06877267123620542,True
P04_L049,P04,flanker,P04_L049_FLANKER_T002_A02,0.4354,0.9354,10,0.06472379983568861,True
P04_L049,P04,flanker,P04_L049_FLANKER_T002_A03,-0.0401,0.4599,10,0.06537624360142892,True
P04_L049,P04,flanker,P04_L049_FLANKER_T002_A04,-0.2807,0.2193,11,0.05395204246959706,True
P04_L049,P04,flanker,P04_L049_FLANKER_T003_A01,-0.0401,0.4599,10,0.04525348353309591,True
P04_L049,P04,flanker,P04_L049_FLANKER_T003_A02,0.4354,0.9354,11,0.037794139825180956,True
P04_L049,P04,flanker,P04_L049_FLANKER_T003_A03,0.1948,0.6948,11,0.05837737306034609,True
P04_L049,P04,flanker,P04_L049_FLANKER_T003_A04,-0.2807,0.2193,10,0.06472379983568861,True
P04_L049,P04,flanker,P04_L049_FLANKER_T004_A01,-0.2807,0.2193,11,0.054835761491839476,True
P04_L049,P04,flanker,P04_L049_FLANKER_T004_A02,-0.0401,0.4599,10,0.05202834644682993,True
P04_L049,P04,flanker,P04_L049_FLANKER_T004_A03,0.4354,0.9354,11,0.038029790798694216,True
P04_L049,P04,flanker,P04_L049_FLANKER_T004_A04,0.1948,0.6948,10,0.0909058654138665,True
P04_L049,P04,flanker,P04_L049_FLANKER_T005_A01,0.0172,0.5172,10,0.013950679258624863,True
P04_L049,P04,flanker,P04_L049_FLANKER_T005_A02,0.4985,0.9984999999999999,10,0.03975759152509516,True
P04_L049,P04,flanker,P04_L049_FLANKER_T005_A03,0.2578,0.7578,10,0.03002035894580909,True
P04_L049,P04,flanker,P04_L049_FLANKER_T005_A04,-0.2235,0.27649999999999997,10,0.025690455551422978,True
P04_L049,P04,flanker,P04_L049_FLANKER_T006_A01,-0.2235,0.27649999999999997,10,0.02271119119076223,True
P04_L049,P04,flanker,P04_L049_FLANKER_T006_A02,0.4985,0.9984999999999999,10,0.03543364948628696,True
P04_L049,P04,flanker,P04_L049_FLANKER_T006_A03,0.2578,0.7578,10,0.04525348353309591,True
P04_L049,P04,flanker,P04_L049_FLANKER_T006_A04,0.0172,0.5172,10,0.016466289187890903,True
P04_L049,P04,flanker,P04_L049_FLANKER_T007_A01,-0.2235,0.27649999999999997,10,0.03968185155234242,True
P04_L049,P04,flanker,P04_L049_FLANKER_T007_A02,0.4985,0.9984999999999999,10,0.034235472716539955,True
P04_L049,P04,flanker,P04_L049_FLANKER_T007_A03,0.0172,0.5172,10,0.019753858650415197,True
P04_L049,P04,flanker,P04_L049_FLANKER_T007_A04,0.2578,0.7578,10,0.04525348353309591,True
P04_L049,P04,flanker,P04_L049_FLANKER_T008_A01,-0.2235,0.27649999999999997,10,0.0425892393469429,True
P04_L049,P04,flanker,P04_L049_FLANKER_T008_A02,0.4985,0.9984999999999999,10,0.030570348513884085,True
P04_L049,P04,flanker,P04_L049_FLANKER_T008_A03,0.0172,0.5172,11,0.023550913353975265,True
P04_L049,P04,flanker,P04_L049_FLANKER_T008_A04,0.2578,0.7578,10,0.025690455551422978,True
P04_L049,P04,flanker,P04_L049_FLANKER_T009_A01,-0.1604,0.3396,10,0.03968185155234242,True
P04_L049,P04,flanker,P04_L049_FLANKER_T009_A02,-0.4011,0.09889999999999999,12,0.0771649797494729,True
P04_L049,P04,flanker,P04_L049_FLANKER_T009_A03,0.0802,0.5802,10,0.01289317983635796,True
P04_L049,P04,flanker,P04_L049_FLANKER_T009_A04,0.3151,0.8150999999999999,10,0.029536554842345308,True
P04_L049,P04,flanker,P04_L049_FLANKER_T010_A01,0.0802,0.5802,10,0.014703518932749795,True
P04_L049,P04,flanker,P04_L049_FLANKER_T010_A02,-0.1604,0.3396,10,0.02457400552307941,True
