condition_id,experiment,staircase_id,source_id,source_staircase_id,probe_position_deg,trials_recorded,trials_used,distinct_signed_positions,detected_reversals,final_five_geometric_threshold
P01_L010,flanker,P01_L010_FLANKER_T010_A06,P01_L010_FLANKER_T010,6.0,-0.424,42,42,1,10,0.026532500914661084
P01_L010,flanker,P01_L010_FLANKER_T011_A01,P01_L010_FLANKER_T011,1.0,0.1089,42,42,1,10,0.03760522491215641
P01_L010,flanker,P01_L010_FLANKER_T011_A02,P01_L010_FLANKER_T011,4.0,-0.1089,51,51,1,11,0.0169195217722421
P01_L010,flanker,P01_L010_FLANKER_T011_A03,P01_L010_FLANKER_T011,2.0,0.0,43,43,1,10,0.02653247531395564
P01_L010,flanker,P01_L010_FLANKER_T011_A04,P01_L010_FLANKER_T011,3.0,-0.424,57,57,1,10,0.022952924530429464
P01_L010,flanker,P01_L010_FLANKER_T011_A05,P01_L010_FLANKER_T011,5.0,-0.212,38,38,1,10,0.02653251966814406
P01_L010,flanker,P01_L010_FLANKER_T011_A06,P01_L010_FLANKER_T011,6.0,-0.3209,41,41,1,11,0.015605891054484278
P01_L020,base,P01_L020_BASE_T000_A01,P01_L020_BASE_T000,1.0,0.2464,33,33,1,10,0.0572497130113388
P01_L020,base,P01_L020_BASE_T000_A02,P01_L020_BASE_T000,2.0,-0.1547,43,43,1,10,0.02849922365369299
P01_L020,base,P01_L020_BASE_T000_A03,P01_L020_BASE_T000,3.0,0.0458,59,59,1,10,0.056326973292493636
P01_L020,base,P01_L020_BASE_T000_A04,P01_L020_BASE_T000,4.0,-0.3552,43,43,1,10,0.02849922365369299
P01_L020,base,P01_L020_BASE_T001_A01,P01_L020_BASE_T001,1.0,-0.3552,50,50,1,10,0.030587329329540287
P01_L020,base,P01_L020_BASE_T001_A02,P01_L020_BASE_T001,2.0,0.0458,47,47,1,11,0.0166098535522219
P01_L020,base,P01_L020_BASE_T001_A03,P01_L020_BASE_T001,3.0,-0.1547,41,41,1,10,0.022315006318209058
P01_L020,base,P01_L020_BASE_T001_A04,P01_L020_BASE_T001,4.0,0.2464,33,33,1,10,0.05724969046807253
P01_L020,base,P01_L020_BASE_T002_A01,P01_L020_BASE_T002,1.0,-0.2865,30,30,1,10,0.024990391008287025
P01_L020,base,P01_L020_BASE_T002_A02,P01_L020_BASE_T002,2.0,0.3151,54,54,1,11,0.014831650739024078
P01_L020,base,P01_L020_BASE_T002_A03,P01_L020_BASE_T002,3.0,0.1146,55,55,1,10,0.014564812854155567
P01_L020,base,P01_L020_BASE_T002_A04,P01_L020_BASE_T002,4.0,-0.0859,46,46,1,10,0.06528796451225195
P01_L020,base,P01_L020_BASE_T003_A01,P01_L020_BASE_T003,1.0,-0.2865,47,47,1,10,0.019252229240803637
P01_L020,base,P01_L020_BASE_T003_A02,P01_L020_BASE_T003,2.0,0.1146,49,49,1,10,0.023328860262498197
P01_L020,base,P01_L020_BASE_T003_A03,P01_L020_BASE_T003,3.0,-0.0859,52,52,1,10,0.04410430986956804
P01_L020,base,P01_L020_BASE_T003_A04,P01_L020_BASE_T003,4.0,0.3151,52,52,1,10,0.025448199720327944
P01_L020,base,P01_L020_BASE_T004_A01,P01_L020_BASE_T004,1.0,-0.2865,38,38,1,10,0.016881901493797036
P01_L020,base,P01_L020_BASE_T004_A02,P01_L020_BASE_T004,2.0,0.1146,59,59,1,10,0.023949968530552472
P01_L020,base,P01_L020_BASE_T004_A03,P01_L020_BASE_T004,3.0,-0.0859,33,33,1,10,0.0572497130113388
P01_L020,base,P01_L020_BASE_T004_A04,P01_L020_BASE_T004,4.0,0.3151,51,51,1,10,0.032500761227298884
P01_L020,base,P01_L020_BASE_T005_A01,P01_L020_BASE_T005,1.0,-0.0172,57,57,1,10,0.023140116229879486
P01_L020,base,P01_L020_BASE_T005_A02,P01_L020_BASE_T005,2.0,0.1776,41,41,1,10,0.01890588496617864
P01_L020,base,P01_L020_BASE_T005_A03,P01_L020_BASE_T005,3.0,-0.4183,46,46,1,10,0.049392056574159064
P01_L020,base,P01_L020_BASE_T005_A04,P01_L020_BASE_T005,4.0,-0.2177,41,41,1,10,0.029258056431992197
P01_L020,base,P01_L020_BASE_T006_A01,P01_L020_BASE_T006,1.0,-0.0172,42,42,1,10,0.02682140604079284
P01_L020,base,P01_L020_BASE_T006_A02,P01_L020_BASE_T006,2.0,0.1776,40,40,1,10,0.028499178532777735
P01_L020,base,P01_L020_BASE_T006_A03,P01_L020_BASE_T006,3.0,-0.4183,48,48,1,10,0.049392056574159064
P01_L020,base,P01_L020_BASE_T006_A04,P01_L020_BASE_T006,4.0,-0.2177,34,34,1,11,0.034533874074582034
P01_L020,base,P01_L020_BASE_T007_A01,P01_L020_BASE_T007,1.0,-0.3552,42,42,1,10,0.021001262123511576
P01_L020,base,P01_L020_BASE_T007_A02,P01_L020_BASE_T007,2.0,0.0458,43,43,1,10,0.030836780138880582
P01_L020,base,P01_L020_BASE_T007_A03,P01_L020_BASE_T007,3.0,-0.1547,48,48,1,10,0.02849922365369299
P01_L020,base,P01_L020_BASE_T007_A04,P01_L020_BASE_T007,4.0,0.2464,46,46,1,10,0.056327041462983646
P01_L020,base,P01_L020_BASE_T008_A01,P01_L020_BASE_T008,1.0,-0.0859,40,40,1,10,0.06528798907885075
P01_L020,base,P01_L020_BASE_T008_A02,P01_L020_BASE_T008,2.0,0.3151,41,41,1,10,0.017792845404390873
P01_L020,base,P01_L020_BASE_T008_A03,P01_L020_BASE_T008,3.0,0.1146,48,48,1,10,0.018601222367837834
P01_L020,base,P01_L020_BASE_T008_A04,P01_L020_BASE_T008,4.0,-0.2865,48,48,1,10,0.018601222367837834
P01_L020,base,P01_L020_BASE_T009_A01,P01_L020_BASE_T009,1.0,-0.0172,40,40,1,10,0.014302810156686005
P01_L020,base,P01_L020_BASE_T009_A02,P01_L020_BASE_T009,2.0,0.1776,43,43,1,10,0.021560435023405322
P01_L020,base,P01_L020_BASE_T009_A03,P01_L020_BASE_T009,3.0,-0.4183,58,58,1,11,0.017972206055823867
P01_L020,base,P01_L020_BASE_T009_A04,P01_L020_BASE_T009,4.0,-0.2177,43,43,1,11,0.025242336585488044
P01_L020,base,P01_L020_BASE_T010_A01,P01_L020_BASE_T010,1.0,-0.0172,50,50,1,11,0.015759445130223926
P01_L020,base,P01_L020_BASE_T010_A02,P01_L020_BASE_T010,2.0,-0.4183,34,34,1,10,0.05724969046807253
P01_L020,base,P01_L020_BASE_T010_A03,P01_L020_BASE_T010,3.0,0.1776,45,45,1,10,0.017792845404390873
P01_L020,base,P01_L020_BASE_T010_A04,P01_L020_BASE_T010,4.0,-0.2177,36,36,1,11,0.05248185033270821
P01_L020,base,P01_L020_BASE_T011_A01,P01_L020_BASE_T011,1.0,0.2464,45,45,1,10,0.05829851812996668
P01_L020,base,P01_L020_BASE_T011_A02,P01_L020_BASE_T011,2.0,-0.1547,33,33,1,10,0.024990391008287025
P01_L020,base,P01_L020_BASE_T011_A03,P01_L020_BASE_T011,3.0,-0.3552,46,46,1,10,0.02156041225740713
P01_L020,base,P01_L020_BASE_T011_A04,P01_L020_BASE_T011,4.0,0.0458,59,59,1,10,0.035166494683071835
P01_L020,flanker,P01_L020_FLANKER_T000_A01,P01_L020_FLANKER_T000,1.0,-0.4183,39,39,1,10,0.06528798907885075
P01_L020,flanker,P01_L020_FLANKER_T000_A02,P01_L020_FLANKER_T000,2.0,0.1776,47,47,1,10,0.02156041225740713
P01_L020,flanker,P01_L020_FLANKER_T000_A03,P01_L020_FLANKER_T000,3.0,-0.2177,30,30,1,11,0.05248187005164794
P01_L020,flanker,P01_L020_FLANKER_T000_A04,P01_L020_FLANKER_T000,4.0,-0.0172,35,35,1,11,0.02290915409448139
P01_L020,flanker,P01_L020_FLANKER_T001_A01,P01_L020_FLANKER_T001,1.0,0.0458,42,42,1,10,0.05112074688198476
P01_L020,flanker,P01_L020_FLANKER_T001_A02,P01_L020_FLANKER_T001,2.0,-0.3552,41,41,1,11,0.026125764648927862
P01_L020,flanker,P01_L020_FLANKER_T001_A03,P01_L020_FLANKER_T001,3.0,0.2464,32,32,1,10,0.0572497130113388
P01_L020,flanker,P01_L020_FLANKER_T001_A04,P01_L020_FLANKER_T001,4.0,-0.1547,52,52,1,10,0.02458767434207567
P01_L020,flanker,P01_L020_FLANKER_T002_A01,P01_L020_FLANKER_T002,1.0,0.2464,35,35,1,10,0.05724969046807253
P01_L020,flanker,P01_L020_FLANKER_T002_A02,P01_L020_FLANKER_T002,2.0,0.0458,37,37,1,10,0.05724969046807253
P01_L020,flanker,P01_L020_FLANKER_T002_A03,P01_L020_FLANKER_T002,3.0,-0.1547,48,48,1,10,0.025448199720327944
P01_L020,flanker,P01_L020_FLANKER_T002_A04,P01_L020_FLANKER_T002,4.0,-0.3552,39,39,1,10,0.02849922365369299
P01_L020,flanker,P01_L020_FLANKER_T003_A01,P01_L020_FLANKER_T003,1.0,-0.2865,40,40,1,10,0.01890588496617864
P01_L020,flanker,P01_L020_FLANKER_T003_A02,P01_L020_FLANKER_T003,2.0,0.1146,50,50,1,11,0.019604937305468022
P01_L020,flanker,P01_L020_FLANKER_T003_A03,P01_L020_FLANKER_T003,3.0,-0.0859,37,37,1,10,0.043310909111814844
P01_L020,flanker,P01_L020_FLANKER_T003_A04,P01_L020_FLANKER_T003,4.0,0.3151,36,36,1,10,0.024990391008287025
P01_L020,flanker,P01_L020_FLANKER_T004_A01,P01_L020_FLANKER_T004,1.0,0.1146,40,40,1,10,0.023519136526128866
P01_L020,flanker,P01_L020_FLANKER_T004_A02,P01_L020_FLANKER_T004,2.0,-0.2865,45,45,1,10,0.016881882799634637
P01_L020,flanker,P01_L020_FLANKER_T004_A03,P01_L020_FLANKER_T004,3.0,0.3151,38,38,1,10,0.023519136526128866
P01_L020,flanker,P01_L020_FLANKER_T004_A04,P01_L020_FLANKER_T004,4.0,-0.0859,59,59,1,11,0.031147666916315972
P01_L020,flanker,P01_L020_FLANKER_T005_A01,P01_L020_FLANKER_T005,1.0,0.1146,43,43,1,10,0.021001262123511576
P01_L020,flanker,P01_L020_FLANKER_T005_A02,P01_L020_FLANKER_T005,2.0,-0.2865,36,36,1,10,0.024990391008287025
P01_L020,flanker,P01_L020_FLANKER_T005_A03,P01_L020_FLANKER_T005,3.0,-0.0859,33,33,1,10,0.0572497130113388
P01_L020,flanker,P01_L020_FLANKER_T005_A04,P01_L020_FLANKER_T005,4.0,0.3151,53,53,1,10,0.019252225898920314
P01_L020,flanker,P01_L020_FLANKER_T006_A01,P01_L020_FLANKER_T006,1.0,0.0458,40,40,1,10,0.043310909111814844
P01_L020,flanker,P01_L020_FLANKER_T006_A02,P01_L020_FLANKER_T006,2.0,-0.1547,38,38,1,10,0.01890588496617864
P01_L020,flanker,P01_L020_FLANKER_T006_A03,P01_L020_FLANKER_T006,3.0,0.2464,35,35,1,10,0.03276585091249496
P01_L020,flanker,P01_L020_FLANKER_T006_A04,P01_L020_FLANKER_T006,4.0,-0.3552,44,44,1,10,0.02849922365369299
P01_L020,flanker,P01_L020_FLANKER_T007_A01,P01_L020_FLANKER_T007,1.0,0.1776,41,41,1,10,0.021560379391776602
P01_L020,flanker,P01_L020_FLANKER_T007_A02,P01_L020_FLANKER_T007,2.0,-0.0172,45,45,1,10,0.013460740782986471
P01_L020,flanker,P01_L020_FLANKER_T007_A03,P01_L020_FLANKER_T007,3.0,-0.2177,37,37,1,11,0.05248185033270821
P01_L020,flanker,P01_L020_FLANKER_T007_A04,P01_L020_FLANKER_T007,4.0,-0.4183,30,30,1,10,0.0572497130113388
P01_L020,flanker,P01_L020_FLANKER_T008_A01,P01_L020_FLANKER_T008,1.0,0.3151,44,44,1,10,0.025448225797079893
P01_L020,flanker,P01_L020_FLANKER_T008_A02,P01_L020_FLANKER_T008,2.0,0.1146,34,34,1,10,0.024990391008287025
P01_L020,flanker,P01_L020_FLANKER_T008_A03,P01_L020_FLANKER_T008,3.0,-0.2865,36,36,1,10,0.024990391008287025
P01_L020,flanker,P01_L020_FLANKER_T008_A04,P01_L020_FLANKER_T008,4.0,-0.0859,39,39,1,10,0.053879237604912214
P01_L020,flanker,P01_L020_FLANKER_T009_A01,P01_L020_FLANKER_T009,1.0,0.0458,45,45,1,10,0.03736637844745705
P01_L020,flanker,P01_L020_FLANKER_T009_A02,P01_L020_FLANKER_T009,2.0,-0.1547,37,37,1,10,0.01890588496617864
P01_L020,flanker,P01_L020_FLANKER_T009_A03,P01_L020_FLANKER_T009,3.0,0.2464,45,45,1,10,0.04410436215858273
P01_L020,flanker,P01_L020_FLANKER_T009_A04,P01_L020_FLANKER_T009,4.0,-0.3552,50,50,1,10,0.02156041225740713
P01_L020,flanker,P01_L020_FLANKER_T010_A01,P01_L020_FLANKER_T010,1.0,-0.4183,39,39,1,10,0.04939207955142769
P01_L020,flanker,P01_L020_FLANKER_T010_A02,P01_L020_FLANKER_T010,2.0,-0.2177,48,48,1,11,0.03397735423644107
P01_L020,flanker,P01_L020_FLANKER_T010_A03,P01_L020_FLANKER_T010,3.0,-0.0172,35,35,1,10,0.024990391008287025
P01_L020,flanker,P01_L020_FLANKER_T010_A04,P01_L020_FLANKER_T010,4.0,0.1776,33,33,1,10,0.024990391008287025
P01_L020,flanker,P01_L020_FLANKER_T011_A01,P01_L020_FLANKER_T011,1.0,-0.2177,60,60,1,11,0.03488192738020812
P01_L020,flanker,P01_L020_FLANKER_T011_A02,P01_L020_FLANKER_T011,2.0,-0.0172,36,36,1,11,0.011404323193089004
P01_L020,flanker,P01_L020_FLANKER_T011_A03,P01_L020_FLANKER_T011,3.0,0.1776,45,45,1,10,0.016881882799634637
P01_L020,flanker,P01_L020_FLANKER_T011_A04,P01_L020_FLANKER_T011,4.0,-0.4183,45,45,1,10,0.049392046685797365
P01_L025,base,P01_L025_BASE_T000_A01,P01_L025_BASE_T000,1.0,0.2063,41,41,1,10,0.027893752784624627
P01_L025,base,P01_L025_BASE_T000_A02,P01_L025_BASE_T000,2.0,-0.1662,42,42,1,10,0.018354549652468386
P01_L025,base,P01_L025_BASE_T000_A03,P01_L025_BASE_T000,3.0,0.0172,42,42,1,11,0.03724255455020111
P01_L025,base,P01_L025_BASE_T000_A04,P01_L025_BASE_T000,4.0,-0.3552,36,36,1,10,0.04095728768694009
P01_L025,base,P01_L025_BASE_T001_A01,P01_L025_BASE_T001,1.0,0.1432,33,33,1,10,0.031237980300391165
P01_L025,base,P01_L025_BASE_T001_A02,P01_L025_BASE_T001,2.0,-0.4183,38,38,1,10,0.040957290381461786
P01_L025,base,P01_L025_BASE_T001_A03,P01_L025_BASE_T001,3.0,-0.2292,35,35,1,10,0.031237980300391165
P01_L025,base,P01_L025_BASE_T001_A04,P01_L025_BASE_T001,4.0,-0.0401,42,42,1,11,0.04170760371850498
P01_L025,base,P01_L025_BASE_T002_A01,P01_L025_BASE_T002,1.0,0.1432,57,57,1,10,0.023251562207613454
P01_L025,base,P01_L025_BASE_T002_A02,P01_L025_BASE_T002,2.0,-0.2292,32,32,1,10,0.031237980300391165
P01_L025,base,P01_L025_BASE_T002_A03,P01_L025_BASE_T002,3.0,-0.0401,38,38,1,10,0.03562404292308104
P01_L025,base,P01_L025_BASE_T002_A04,P01_L025_BASE_T002,4.0,-0.4183,44,44,1,10,0.05095129461410565
P01_L025,base,P01_L025_BASE_T003_A01,P01_L025_BASE_T003,1.0,-0.2292,45,45,1,10,0.025363869302937103
P01_L025,base,P01_L025_BASE_T003_A02,P01_L025_BASE_T003,2.0,-0.0401,72,72,1,10,0.040703334373530756
P01_L025,base,P01_L025_BASE_T003_A03,P01_L025_BASE_T003,3.0,0.1432,42,42,1,10,0.03562404292308104
P01_L025,base,P01_L025_BASE_T003_A04,P01_L025_BASE_T003,4.0,-0.4183,56,56,1,11,0.0484349935762517
P01_L025,base,P01_L025_BASE_T004_A01,P01_L025_BASE_T004,1.0,0.1432,48,48,1,10,0.01820603925070538
P01_L025,base,P01_L025_BASE_T004_A02,P01_L025_BASE_T004,2.0,-0.4183,47,47,1,10,0.07040883415105206
P01_L025,base,P01_L025_BASE_T004_A03,P01_L025_BASE_T004,3.0,-0.2292,33,33,1,10,0.031237980300391165
P01_L025,base,P01_L025_BASE_T004_A04,P01_L025_BASE_T004,4.0,-0.0401,60,60,1,11,0.0410355007093994
P01_L025,base,P01_L025_BASE_T005_A01,P01_L025_BASE_T005,1.0,-0.2005,45,45,1,10,0.019753834672467108
P01_L025,base,P01_L025_BASE_T005_A02,P01_L025_BASE_T005,2.0,-0.4412,50,50,1,10,0.02137410647556086
P01_L025,base,P01_L025_BASE_T005_A03,P01_L025_BASE_T005,3.0,-0.3896,54,54,1,10,0.039042336841929946
P01_L025,base,P01_L025_BASE_T005_A04,P01_L025_BASE_T005,4.0,-0.3266,46,46,1,10,0.030020360334291528
P01_L025,base,P01_L025_BASE_T006_A01,P01_L025_BASE_T006,1.0,-0.2005,52,52,1,11,0.020651320664427045
P01_L025,base,P01_L025_BASE_T006_A02,P01_L025_BASE_T006,2.0,-0.3266,52,52,1,10,0.02590000945313806
P01_L025,base,P01_L025_BASE_T006_A03,P01_L025_BASE_T006,3.0,-0.4412,40,40,1,10,0.030020370596581067
P01_L025,base,P01_L025_BASE_T006_A04,P01_L025_BASE_T006,4.0,-0.3896,44,44,1,10,0.05202835387755385
P01_L025,base,P01_L025_BASE_T007_A01,P01_L025_BASE_T007,1.0,-0.3896,36,36,1,10,0.04525346860980796
P01_L025,base,P01_L025_BASE_T007_A02,P01_L025_BASE_T007,2.0,-0.2005,43,43,1,10,0.022711192398576108
P01_L025,base,P01_L025_BASE_T007_A03,P01_L025_BASE_T007,3.0,-0.4412,64,64,1,10,0.03368370273192378
P01_L025,base,P01_L025_BASE_T007_A04,P01_L025_BASE_T007,4.0,-0.3266,35,35,1,10,0.03968187125943066
P01_L025,base,P01_L025_BASE_T008_A01,P01_L025_BASE_T008,1.0,-0.3266,38,38,1,10,0.030020370596581067
P01_L025,base,P01_L025_BASE_T008_A02,P01_L025_BASE_T008,2.0,-0.4412,38,38,1,10,0.030020370596581067
P01_L025,base,P01_L025_BASE_T008_A03,P01_L025_BASE_T008,3.0,-0.2005,49,49,1,11,0.01749636674813249
P01_L025,base,P01_L025_BASE_T008_A04,P01_L025_BASE_T008,4.0,-0.3896,42,42,1,10,0.05202835387755385
P01_L025,base,P01_L025_BASE_T009_A01,P01_L025_BASE_T009,1.0,-0.4813,51,51,1,10,0.07287313638475028
P01_L025,base,P01_L025_BASE_T009_A02,P01_L025_BASE_T009,2.0,-0.1031,56,56,1,11,0.020762306335892083
P01_L025,base,P01_L025_BASE_T009_A03,P01_L025_BASE_T009,3.0,0.0802,45,45,1,11,0.032657218886300424
P01_L025,base,P01_L025_BASE_T009_A04,P01_L025_BASE_T009,4.0,-0.2922,38,38,1,10,0.023632351494753484
P01_L025,base,P01_L025_BASE_T010_A01,P01_L025_BASE_T010,1.0,-0.1031,48,48,1,10,0.04670801598566794
P01_L025,base,P01_L025_BASE_T010_A02,P01_L025_BASE_T010,2.0,-0.4813,34,34,1,10,0.0715621397492295
P01_L025,base,P01_L025_BASE_T010_A03,P01_L025_BASE_T010,3.0,-0.2922,42,42,1,10,0.027893752784624627
P01_L025,base,P01_L025_BASE_T010_A04,P01_L025_BASE_T010,4.0,0.0802,55,55,1,11,0.047563707018085793
P01_L025,base,P01_L025_BASE_T011_A01,P01_L025_BASE_T011,1.0,-0.1031,46,46,1,10,0.04670801598566794
P01_L025,base,P01_L025_BASE_T011_A02,P01_L025_BASE_T011,2.0,-0.2922,45,45,1,11,0.01625695939381474
P01_L025,base,P01_L025_BASE_T011_A03,P01_L025_BASE_T011,3.0,0.0802,45,45,1,10,0.05095129461410565
P01_L025,base,P01_L025_BASE_T011_A04,P01_L025_BASE_T011,4.0,-0.4813,41,41,1,10,0.04670801598566794
P01_L025,base,P01_L025_BASE_T012_A01,P01_L025_BASE_T012,1.0,-0.1031,33,33,1,10,0.03562404292308104
P01_L025,base,P01_L025_BASE_T012_A02,P01_L025_BASE_T012,2.0,-0.2922,51,51,1,10,0.01820603925070538
P01_L025,base,P01_L025_BASE_T012_A03,P01_L025_BASE_T012,3.0,-0.4813,55,55,1,11,0.027947008551093673
P01_L025,base,P01_L025_BASE_T012_A04,P01_L025_BASE_T012,4.0,0.0802,34,34,1,10,0.054138642214829905
P01_L025,base,P01_L025_BASE_T013_A01,P01_L025_BASE_T013,1.0,0.0172,56,56,1,10,0.029937498359291242
P01_L025,base,P01_L025_BASE_T013_A02,P01_L025_BASE_T013,2.0,0.2063,39,39,1,10,0.023632351494753484
P01_L025,base,P01_L025_BASE_T013_A03,P01_L025_BASE_T013,3.0,-0.1662,36,36,1,10,0.023632351494753484
P01_L025,base,P01_L025_BASE_T013_A04,P01_L025_BASE_T013,4.0,-0.3552,47,47,1,11,0.03724257312255965
P01_L025,base,P01_L025_BASE_T014_A01,P01_L025_BASE_T014,1.0,0.0172,49,49,1,11,0.03724255455020111
P01_L025,base,P01_L025_BASE_T014_A02,P01_L025_BASE_T014,2.0,-0.3552,31,31,1,10,0.0715621397492295
P01_L025,base,P01_L025_BASE_T014_A03,P01_L025_BASE_T014,3.0,0.2063,48,48,1,10,0.013885694844939069
P01_L025,base,P01_L025_BASE_T014_A04,P01_L025_BASE_T014,4.0,-0.1662,43,43,1,10,0.02224102835317534
P01_L025,base,P01_L025_BASE_T015_A01,P01_L025_BASE_T015,1.0,-0.3552,42,42,1,10,0.04834273232921146
P01_L025,base,P01_L025_BASE_T015_A02,P01_L025_BASE_T015,2.0,-0.1662,50,50,1,10,0.0182060077943945
P01_L025,base,P01_L025_BASE_T015_A03,P01_L025_BASE_T015,3.0,0.0172,43,43,1,10,0.054138586041077026
P01_L025,base,P01_L025_BASE_T015_A04,P01_L025_BASE_T015,4.0,0.2063,51,51,1,11,0.021488932120784635
P01_L025,flanker,P01_L025_FLANKER_T000_A01,P01_L025_FLANKER_T000,1.0,0.0172,45,45,1,11,0.018108725219174202
P01_L025,flanker,P01_L025_FLANKER_T000_A02,P01_L025_FLANKER_T000,2.0,-0.3552,49,49,1,10,0.01704259685744779
P01_L025,flanker,P01_L025_FLANKER_T000_A03,P01_L025_FLANKER_T000,3.0,-0.2005,44,44,1,10,0.045253489941388454
P01_L025,flanker,P01_L025_FLANKER_T001_A01,P01_L025_FLANKER_T001,1.0,-0.2922,42,42,1,10,0.045253489941388454
P01_L025,flanker,P01_L025_FLANKER_T001_A02,P01_L025_FLANKER_T001,2.0,-0.4183,46,46,1,10,0.05202835387755385
P01_L025,flanker,P01_L025_FLANKER_T001_A03,P01_L025_FLANKER_T001,3.0,-0.1031,48,48,1,10,0.04040880612070142
P01_L025,flanker,P01_L025_FLANKER_T001_A04,P01_L025_FLANKER_T001,4.0,0.1432,45,45,1,10,0.045253489941388454
P01_L025,flanker,P01_L025_FLANKER_T002_A01,P01_L025_FLANKER_T002,1.0,-0.4412,57,57,1,10,0.04856908092817815
P01_L025,flanker,P01_L025_FLANKER_T002_A02,P01_L025_FLANKER_T002,2.0,-0.1662,54,54,1,10,0.03221987680301228
P01_L025,flanker,P01_L025_FLANKER_T002_A03,P01_L025_FLANKER_T002,3.0,0.0802,62,62,1,10,0.03281012987985066
P01_L025,flanker,P01_L025_FLANKER_T002_A04,P01_L025_FLANKER_T002,4.0,-0.3266,70,70,1,10,0.027572696500802053
P01_L025,flanker,P01_L025_FLANKER_T003_A01,P01_L025_FLANKER_T003,1.0,-0.0401,50,50,1,11,0.06253514839672471
P01_L025,flanker,P01_L025_FLANKER_T003_A02,P01_L025_FLANKER_T003,2.0,0.2063,40,40,1,10,0.030020370596581067
P01_L025,flanker,P01_L025_FLANKER_T003_A03,P01_L025_FLANKER_T003,3.0,-0.2292,37,37,1,10,0.04525346860980796
P01_L025,flanker,P01_L025_FLANKER_T003_A04,P01_L025_FLANKER_T003,4.0,-0.3896,46,46,1,10,0.051607384249352566
P01_L025,flanker,P01_L025_FLANKER_T004_A01,P01_L025_FLANKER_T004,1.0,-0.2292,55,55,1,10,0.03486258216554757
P01_L025,flanker,P01_L025_FLANKER_T004_A02,P01_L025_FLANKER_T004,2.0,0.2063,55,55,1,10,0.039042336841929946
P01_L025,flanker,P01_L025_FLANKER_T004_A03,P01_L025_FLANKER_T004,3.0,-0.3896,51,51,1,11,0.047309463328927555
P01_L025,flanker,P01_L025_FLANKER_T004_A04,P01_L025_FLANKER_T004,4.0,-0.0401,42,42,1,10,0.05202835387755385
P01_L025,flanker,P01_L025_FLANKER_T005_A01,P01_L025_FLANKER_T005,1.0,0.1432,37,37,1,10,0.03968187125943066
P01_L025,flanker,P01_L025_FLANKER_T005_A02,P01_L025_FLANKER_T005,2.0,-0.1031,62,62,1,10,0.030322965650458448
P01_L025,flanker,P01_L025_FLANKER_T005_A03,P01_L025_FLANKER_T005,3.0,-0.2922,44,44,1,10,0.045253489941388454
P01_L025,flanker,P01_L025_FLANKER_T006_A01,P01_L025_FLANKER_T006,1.0,-0.1662,37,37,1,10,0.01975385600404768
P01_L025,flanker,P01_L025_FLANKER_T006_A02,P01_L025_FLANKER_T006,2.0,0.0802,51,51,1,10,0.028024367130878497
P01_L025,flanker,P01_L025_FLANKER_T006_A03,P01_L025_FLANKER_T006,3.0,-0.3266,40,40,1,10,0.035433663410947266
P01_L025,flanker,P01_L025_FLANKER_T007_A01,P01_L025_FLANKER_T007,1.0,-0.3552,50,50,1,11,0.020651320664427045
P01_L025,flanker,P01_L025_FLANKER_T007_A02,P01_L025_FLANKER_T007,2.0,-0.2005,39,39,1,10,0.03968187125943066
P01_L025,flanker,P01_L025_FLANKER_T007_A03,P01_L025_FLANKER_T007,3.0,0.0172,38,38,1,10,0.01975385600404768
P01_L025,flanker,P01_L025_FLANKER_T008_A01,P01_L025_FLANKER_T008,1.0,0.0172,52,52,1,10,0.025690455436886035
P01_L025,flanker,P01_L025_FLANKER_T008_A02,P01_L025_FLANKER_T008,2.0,-0.2005,35,35,1,10,0.03968187125943066
P01_L025,flanker,P01_L025_FLANKER_T008_A03,P01_L025_FLANKER_T008,3.0,-0.3552,59,59,1,10,0.029536553520846803
P01_L025,flanker,P01_L025_FLANKER_T009_A01,P01_L025_FLANKER_T009,1.0,-0.3552,41,41,1,11,0.018108725219174202
P01_L025,flanker,P01_L025_FLANKER_T009_A02,P01_L025_FLANKER_T009,2.0,-0.2005,40,40,1,10,0.045253489941388454
P01_L025,flanker,P01_L025_FLANKER_T009_A03,P01_L025_FLANKER_T009,3.0,-0.4813,48,48,1,10,0.03734564227722217
P01_L025,flanker,P01_L025_FLANKER_T009_A04,P01_L025_FLANKER_T009,4.0,0.0172,55,55,1,11,0.02637447495683167
P01_L025,flanker,P01_L025_FLANKER_T010_A01,P01_L025_FLANKER_T010,1.0,-0.3266,41,41,1,10,0.030020370596581067
P01_L025,flanker,P01_L025_FLANKER_T010_A02,P01_L025_FLANKER_T010,2.0,0.0802,52,52,1,11,0.05026900389307894
P01_L025,flanker,P01_L025_FLANKER_T010_A03,P01_L025_FLANKER_T010,3.0,-0.1662,48,48,1,10,0.01859087863479522
P01_L025,flanker,P01_L025_FLANKER_T010_A04,P01_L025_FLANKER_T010,4.0,-0.4412,39,39,1,11,0.05483576109649389
P01_L025,flanker,P01_L025_FLANKER_T011_A01,P01_L025_FLANKER_T011,1.0,-0.2922,47,47,1,10,0.05160740558093316
P01_L025,flanker,P01_L025_FLANKER_T011_A02,P01_L025_FLANKER_T011,2.0,0.1432,46,46,1,10,0.07842890969147069
P01_L025,flanker,P01_L025_FLANKER_T011_A03,P01_L025_FLANKER_T011,3.0,-0.4183,44,44,1,11,0.041484708714518245
