condition_id,frequency_cpd,density_per_cpd
P01_L010,3.7981297297297303,0.031676885424370894
P01_L010,3.805636036036036,0.033864787619272724
P01_L010,3.813142342342343,0.03616736861355404
P01_L010,3.820648648648649,0.03858668060414935
P01_L010,3.8281549549549547,0.0411245084158047
P01_L010,3.8356612612612615,0.043782340500600495
P01_L010,3.8431675675675674,0.0465613400623166
P01_L010,3.850673873873874,0.049462316514299866
P01_L010,3.85818018018018,0.05248569749187561
P01_L010,3.865686486486487,0.05563150165112232
P01_L010,3.8731927927927927,0.05889931249474408
P01_L010,3.8806990990990995,0.06228825347262268
P01_L010,3.8882054054054054,0.06579696460924897
P01_L010,3.895711711711712,0.06942358091241682
P01_L010,3.903218018018018,0.07316571281717076
P01_L010,3.910724324324325,0.07702042891588631
P01_L010,3.9182306306306307,0.08098424121947113
P01_L010,3.9257369369369375,0.08505309318584843
P01_L010,3.9332432432432434,0.08922235074016723
P01_L010,3.94074954954955,0.09348679649652918
P01_L010,3.948255855855856,0.09784062737341949
P01_L010,3.955762162162162,0.10227745577466268
P01_L010,3.9632684684684687,0.10679031448454143
P01_L010,3.9707747747747746,0.11137166540003922
P01_L010,3.9782810810810814,0.11601341219499778
P01_L010,3.9857873873873872,0.12070691698071763
P01_L010,3.993293693693694,0.1254430209953002
P01_L010,4.0008,0.13021206932019871
P01_L010,4.008306306306307,0.13500393958728932
P01_L010,4.015812612612613,0.1398080746037661
P01_L010,4.023318918918919,0.14461351878545267
P01_L010,4.030825225225225,0.14940895825237727
P01_L010,4.038331531531532,0.15418276440392006
P01_L010,4.045837837837838,0.15892304075495636
P01_L010,4.053344144144145,0.1636176727796806
P01_L010,4.060850450450451,0.1682543804765601
P01_L010,4.068356756756757,0.1728207733366243
P01_L010,4.075863063063063,0.1773044073683626
P01_L010,4.08336936936937,0.18169284380636722
P01_L010,4.090875675675676,0.18597370910777378
P01_L010,4.098381981981982,0.19013475582101283
P01_L010,4.105888288288289,0.19416392389537146
P01_L010,4.1133945945945944,0.1980494019881626
P01_L010,4.120900900900901,0.20177968831839613
P01_L010,4.128407207207207,0.2053436506126563
